vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
40e-3,0,480e-3,10,14e-9,720.524e-9,139.828e-18,-268.9e-3,27.3221e-9,-22.2789e-9,457.053e-24,179.764e-18,56.4855e-18,76.1285e-18,
60e-3,0,480e-3,10,14e-9,1.3734e-6,140.197e-18,-268.9e-3,51.7341e-9,-42.5246e-9,-4.6187e-21,181.811e-18,56.8503e-18,77.8111e-18,
80e-3,0,480e-3,10,14e-9,2.6119e-6,140.589e-18,-268.9e-3,97.7393e-9,-81.0714e-9,-19.7006e-21,184.06e-18,57.2341e-18,79.6755e-18,
100e-3,0,480e-3,10,14e-9,4.9452e-6,141.009e-18,-268.9e-3,183.894e-9,-154.213e-9,-59.4192e-21,186.63e-18,57.6376e-18,81.8424e-18,
120e-3,0,480e-3,10,14e-9,9.2869e-6,141.463e-18,-268.9e-3,343.393e-9,-292.127e-9,-157.342e-21,189.755e-18,58.0606e-18,84.5445e-18,
140e-3,0,480e-3,10,14e-9,17.1908e-6,141.959e-18,-268.9e-3,632.747e-9,-549.241e-9,-386.912e-21,193.842e-18,58.5024e-18,88.1895e-18,
160e-3,0,480e-3,10,14e-9,31.0616e-6,142.51e-18,-268.9e-3,1.1402e-6,-1.0193e-6,-894.634e-21,199.501e-18,58.9614e-18,93.39e-18,
180e-3,0,480e-3,10,14e-9,54.0818e-6,143.129e-18,-268.9e-3,1.9858e-6,-1.8526e-6,-1.9253e-18,207.439e-18,59.4386e-18,100.85e-18,
200e-3,0,480e-3,10,14e-9,89.5289e-6,143.829e-18,-268.9e-3,3.302e-6,-3.2657e-6,-3.7775e-18,218.114e-18,59.9428e-18,111.021e-18,
220e-3,0,480e-3,10,14e-9,139.613e-6,144.616e-18,-268.9e-3,5.1977e-6,-5.5318e-6,-6.6510e-18,231.366e-18,60.4931e-18,123.723e-18,
240e-3,0,480e-3,10,14e-9,204.65e-6,145.492e-18,-268.9e-3,7.7316e-6,-8.9503e-6,-10.5063e-18,246.425e-18,61.1133e-18,138.162e-18,
260e-3,0,480e-3,10,14e-9,283.179e-6,146.453e-18,-268.9e-3,10.9125e-6,-13.808e-6,-15.0995e-18,262.338e-18,61.8222e-18,153.366e-18,
280e-3,0,480e-3,10,14e-9,372.671e-6,147.497e-18,-268.9e-3,14.7187e-6,-20.3507e-6,-20.1377e-18,278.373e-18,62.629e-18,168.594e-18,
300e-3,0,480e-3,10,14e-9,470.199e-6,148.621e-18,-268.9e-3,19.1172e-6,-28.7685e-6,-25.3976e-18,294.135e-18,63.5358e-18,183.449e-18,
320e-3,0,480e-3,10,14e-9,572.809e-6,149.823e-18,-268.9e-3,24.0756e-6,-39.1925e-6,-30.7564e-18,309.501e-18,64.5431e-18,197.808e-18,
340e-3,0,480e-3,10,14e-9,677.681e-6,151.106e-18,-268.9e-3,29.5688e-6,-51.6958e-6,-36.1725e-18,324.512e-18,65.6528e-18,211.71e-18,
360e-3,0,480e-3,10,14e-9,782.208e-6,152.474e-18,-268.9e-3,35.5826e-6,-66.2973e-6,-41.6497e-18,339.276e-18,66.8711e-18,225.255e-18,
380e-3,0,480e-3,10,14e-9,884.058e-6,153.937e-18,-268.9e-3,42.1177e-6,-82.9662e-6,-47.2039e-18,353.9e-18,68.208e-18,238.542e-18,
400e-3,0,480e-3,10,14e-9,981.246e-6,155.504e-18,-268.9e-3,49.1912e-6,-101.628e-6,-52.836e-18,368.448e-18,69.6769e-18,251.621e-18,
420e-3,0,480e-3,10,14e-9,1.0721e-3,157.185e-18,-268.9e-3,56.8364e-6,-122.174e-6,-58.5201e-18,382.919e-18,71.2924e-18,264.477e-18,
440e-3,0,480e-3,10,14e-9,1.1557e-3,158.989e-18,-268.9e-3,65.1006e-6,-144.467e-6,-64.2042e-18,397.262e-18,73.0678e-18,277.045e-18,
460e-3,0,480e-3,10,14e-9,1.2311e-3,160.925e-18,-268.9e-3,74.04e-6,-168.35e-6,-69.8233e-18,411.397e-18,75.0135e-18,289.234e-18,
480e-3,0,480e-3,10,14e-9,1.2980e-3,162.996e-18,-268.9e-3,83.7149e-6,-193.657e-6,-75.3131e-18,425.245e-18,77.1354e-18,300.96e-18,
500e-3,0,480e-3,10,14e-9,1.3563e-3,165.2e-18,-268.9e-3,94.1852e-6,-220.216e-6,-80.6203e-18,438.742e-18,79.4346e-18,312.157e-18,
520e-3,0,480e-3,10,14e-9,1.4059e-3,167.534e-18,-268.9e-3,105.506e-6,-247.853e-6,-85.7065e-18,451.846e-18,81.9073e-18,322.789e-18,
540e-3,0,480e-3,10,14e-9,1.4472e-3,169.989e-18,-268.9e-3,117.727e-6,-276.399e-6,-90.5479e-18,464.535e-18,84.5451e-18,332.84e-18,
560e-3,0,480e-3,10,14e-9,1.4805e-3,172.55e-18,-268.9e-3,130.887e-6,-305.69e-6,-95.1321e-18,476.798e-18,87.3345e-18,342.313e-18,
580e-3,0,480e-3,10,14e-9,1.5061e-3,175.2e-18,-268.9e-3,145.015e-6,-335.568e-6,-99.4556e-18,488.63e-18,90.2585e-18,351.222e-18,
600e-3,0,480e-3,10,14e-9,1.5244e-3,177.917e-18,-268.9e-3,160.131e-6,-365.886e-6,-103.52e-18,500.034e-18,93.2965e-18,359.588e-18,
620e-3,0,480e-3,10,14e-9,1.5361e-3,180.68e-18,-268.9e-3,176.241e-6,-396.503e-6,-107.332e-18,511.01e-18,96.4262e-18,367.434e-18,
640e-3,0,480e-3,10,14e-9,1.5415e-3,183.466e-18,-268.9e-3,193.341e-6,-427.289e-6,-110.897e-18,521.562e-18,99.6252e-18,374.787e-18,
660e-3,0,480e-3,10,14e-9,1.5410e-3,186.253e-18,-268.9e-3,211.414e-6,-458.124e-6,-114.226e-18,531.693e-18,102.872e-18,381.67e-18,
680e-3,0,480e-3,10,14e-9,1.5353e-3,189.023e-18,-268.9e-3,230.432e-6,-488.897e-6,-117.327e-18,541.409e-18,106.15e-18,388.109e-18,
700e-3,0,480e-3,10,14e-9,1.5248e-3,191.763e-18,-268.9e-3,250.357e-6,-519.507e-6,-120.209e-18,550.721e-18,109.445e-18,394.126e-18,
720e-3,0,480e-3,10,14e-9,1.5099e-3,194.464e-18,-268.9e-3,271.141e-6,-549.861e-6,-122.882e-18,559.64e-18,112.746e-18,399.743e-18,
740e-3,0,480e-3,10,14e-9,1.4910e-3,197.121e-18,-268.9e-3,292.723e-6,-579.876e-6,-125.354e-18,568.182e-18,116.051e-18,404.98e-18,
760e-3,0,480e-3,10,14e-9,1.4686e-3,199.735e-18,-268.9e-3,315.036e-6,-609.479e-6,-127.633e-18,576.366e-18,119.359e-18,409.857e-18,
780e-3,0,480e-3,10,14e-9,1.4431e-3,202.309e-18,-268.9e-3,338.007e-6,-638.601e-6,-129.729e-18,584.212e-18,122.671e-18,414.391e-18,
800e-3,0,480e-3,10,14e-9,1.4148e-3,204.848e-18,-268.9e-3,361.551e-6,-667.184e-6,-131.65e-18,591.742e-18,125.992e-18,418.6e-18,
0,0,480e-3,20,14e-9,585.743e-9,278.268e-18,-258.749e-3,22.0388e-9,-18.0952e-9,4.5855e-21,352.016e-18,111.59e-18,146.126e-18,
20e-3,0,480e-3,20,14e-9,1.1183e-6,278.93e-18,-258.749e-3,41.7908e-9,-34.5672e-9,4.7360e-21,355.622e-18,112.248e-18,149.074e-18,
40e-3,0,480e-3,20,14e-9,2.1333e-6,279.628e-18,-258.749e-3,79.1746e-9,-66.0031e-9,1.1835e-21,359.487e-18,112.94e-18,152.247e-18,
60e-3,0,480e-3,20,14e-9,4.0625e-6,280.367e-18,-258.749e-3,149.752e-9,-125.917e-9,-13.2581e-21,363.694e-18,113.667e-18,155.726e-18,
80e-3,0,480e-3,20,14e-9,7.7109e-6,281.156e-18,-258.749e-3,282.379e-9,-239.823e-9,-56.3393e-21,368.414e-18,114.433e-18,159.681e-18,
100e-3,0,480e-3,20,14e-9,14.5472e-6,282.002e-18,-258.749e-3,529.479e-9,-455.364e-9,-170.313e-21,373.986e-18,115.236e-18,164.449e-18,
120e-3,0,480e-3,20,14e-9,27.1451e-6,282.923e-18,-258.749e-3,982.804e-9,-859.756e-9,-451.84e-21,381.026e-18,116.077e-18,170.649e-18,
140e-3,0,480e-3,20,14e-9,49.7018e-6,283.939e-18,-258.749e-3,1.7926e-6,-1.6071e-6,-1.1075e-18,390.548e-18,116.955e-18,179.293e-18,
160e-3,0,480e-3,20,14e-9,88.2683e-6,285.077e-18,-258.749e-3,3.1795e-6,-2.9542e-6,-2.5246e-18,403.912e-18,117.867e-18,191.745e-18,
180e-3,0,480e-3,20,14e-9,149.984e-6,286.362e-18,-258.749e-3,5.4151e-6,-5.2924e-6,-5.2744e-18,422.388e-18,118.824e-18,209.265e-18,
200e-3,0,480e-3,20,14e-9,240.944e-6,287.814e-18,-258.749e-3,8.7607e-6,-9.1494e-6,-9.9107e-18,446.349e-18,119.851e-18,232.198e-18,
220e-3,0,480e-3,20,14e-9,363.818e-6,289.44e-18,-258.749e-3,13.3931e-6,-15.1439e-6,-16.6236e-18,474.817e-18,120.993e-18,259.524e-18,
240e-3,0,480e-3,20,14e-9,517.077e-6,291.236e-18,-258.749e-3,19.3759e-6,-23.9054e-6,-25.1092e-18,505.971e-18,122.291e-18,289.38e-18,
260e-3,0,480e-3,20,14e-9,696.079e-6,293.195e-18,-258.749e-3,26.686e-6,-35.9989e-6,-34.7983e-18,538.076e-18,123.771e-18,320.005e-18,
280e-3,0,480e-3,20,14e-9,894.679e-6,295.311e-18,-258.749e-3,35.2577e-6,-51.8793e-6,-45.1617e-18,570.012e-18,125.444e-18,350.268e-18,
300e-3,0,480e-3,20,14e-9,1.1063e-3,297.579e-18,-258.749e-3,45.0155e-6,-71.8732e-6,-55.858e-18,601.291e-18,127.309e-18,379.682e-18,
320e-3,0,480e-3,20,14e-9,1.3247e-3,299.999e-18,-258.749e-3,55.8927e-6,-96.1784e-6,-66.7335e-18,631.854e-18,129.368e-18,408.186e-18,
340e-3,0,480e-3,20,14e-9,1.5440e-3,302.578e-18,-258.749e-3,67.8426e-6,-124.87e-6,-77.7593e-18,661.864e-18,131.63e-18,435.934e-18,
360e-3,0,480e-3,20,14e-9,1.7587e-3,305.331e-18,-258.749e-3,80.8468e-6,-157.909e-6,-88.9572e-18,691.535e-18,134.11e-18,463.126e-18,
380e-3,0,480e-3,20,14e-9,1.9644e-3,308.276e-18,-258.749e-3,94.9202e-6,-195.159e-6,-100.337e-18,721.021e-18,136.832e-18,489.889e-18,
400e-3,0,480e-3,20,14e-9,2.1574e-3,311.433e-18,-258.749e-3,110.113e-6,-236.402e-6,-111.859e-18,750.354e-18,139.826e-18,516.228e-18,
420e-3,0,480e-3,20,14e-9,2.3350e-3,314.823e-18,-258.749e-3,126.508e-6,-281.354e-6,-123.425e-18,779.447e-18,143.118e-18,542.029e-18,
440e-3,0,480e-3,20,14e-9,2.4955e-3,318.463e-18,-258.749e-3,144.209e-6,-329.689e-6,-134.904e-18,808.146e-18,146.734e-18,567.112e-18,
460e-3,0,480e-3,20,14e-9,2.6380e-3,322.366e-18,-258.749e-3,163.335e-6,-381.055e-6,-146.157e-18,836.28e-18,150.69e-18,591.291e-18,
480e-3,0,480e-3,20,14e-9,2.7621e-3,326.538e-18,-258.749e-3,184.005e-6,-435.087e-6,-157.064e-18,863.712e-18,154.995e-18,614.417e-18,
500e-3,0,480e-3,20,14e-9,2.8682e-3,330.975e-18,-258.749e-3,206.334e-6,-491.422e-6,-167.539e-18,890.347e-18,159.65e-18,636.396e-18,
520e-3,0,480e-3,20,14e-9,2.9566e-3,335.669e-18,-258.749e-3,230.426e-6,-549.699e-6,-177.523e-18,916.135e-18,164.646e-18,657.189e-18,
540e-3,0,480e-3,20,14e-9,3.0281e-3,340.601e-18,-258.749e-3,256.369e-6,-609.575e-6,-186.987e-18,941.058e-18,169.967e-18,676.792e-18,
560e-3,0,480e-3,20,14e-9,3.0836e-3,345.743e-18,-258.749e-3,284.235e-6,-670.719e-6,-195.92e-18,965.115e-18,175.584e-18,695.231e-18,
580e-3,0,480e-3,20,14e-9,3.1240e-3,351.06e-18,-258.749e-3,314.072e-6,-732.821e-6,-204.324e-18,988.314e-18,181.465e-18,712.55e-18,
600e-3,0,480e-3,20,14e-9,3.1504e-3,356.51e-18,-258.749e-3,345.909e-6,-795.589e-6,-212.21e-18,1.0106e-15,187.568e-18,728.796e-18,
620e-3,0,480e-3,20,14e-9,3.1638e-3,362.049e-18,-258.749e-3,379.754e-6,-858.753e-6,-219.595e-18,1.0321e-15,193.849e-18,744.025e-18,
640e-3,0,480e-3,20,14e-9,3.1652e-3,367.629e-18,-258.749e-3,415.59e-6,-922.063e-6,-226.496e-18,1.0528e-15,200.263e-18,758.289e-18,
660e-3,0,480e-3,20,14e-9,3.1556e-3,373.21e-18,-258.749e-3,453.38e-6,-985.29e-6,-232.933e-18,1.0727e-15,206.768e-18,771.639e-18,
680e-3,0,480e-3,20,14e-9,3.1361e-3,378.755e-18,-258.749e-3,493.065e-6,-1.0482e-3,-238.924e-18,1.0917e-15,213.329e-18,784.124e-18,
700e-3,0,480e-3,20,14e-9,3.1076e-3,384.235e-18,-258.749e-3,534.565e-6,-1.1106e-3,-244.49e-18,1.1100e-15,219.917e-18,795.79e-18,
720e-3,0,480e-3,20,14e-9,3.0709e-3,389.634e-18,-258.749e-3,577.781e-6,-1.1724e-3,-249.648e-18,1.1274e-15,226.514e-18,806.679e-18,
740e-3,0,480e-3,20,14e-9,3.0270e-3,394.943e-18,-258.749e-3,622.596e-6,-1.2334e-3,-254.416e-18,1.1442e-15,233.111e-18,816.832e-18,
760e-3,0,480e-3,20,14e-9,2.9767e-3,400.16e-18,-258.749e-3,668.875e-6,-1.2935e-3,-258.811e-18,1.1602e-15,239.706e-18,826.286e-18,
780e-3,0,480e-3,20,14e-9,2.9206e-3,405.293e-18,-258.749e-3,716.47e-6,-1.3525e-3,-262.85e-18,1.1756e-15,246.306e-18,835.075e-18,
800e-3,0,480e-3,20,14e-9,2.8595e-3,410.353e-18,-258.749e-3,765.218e-6,-1.4103e-3,-266.548e-18,1.1904e-15,252.918e-18,843.233e-18,
0,0,480e-3,40,14e-9,1.5154e-6,556.594e-18,-251.22e-3,57.9221e-9,-46.823e-9,11.5925e-21,704.39e-18,223.235e-18,292.555e-18,
20e-3,0,480e-3,40,14e-9,2.8926e-6,557.921e-18,-251.22e-3,109.818e-9,-89.433e-9,11.8011e-21,711.675e-18,224.554e-18,298.521e-18,
40e-3,0,480e-3,40,14e-9,5.5150e-6,559.324e-18,-251.22e-3,207.975e-9,-170.719e-9,2.2447e-21,719.535e-18,225.94e-18,304.995e-18,
60e-3,0,480e-3,40,14e-9,10.4916e-6,560.812e-18,-251.22e-3,393.047e-9,-325.526e-9,-36.0114e-21,728.191e-18,227.397e-18,312.194e-18,
80e-3,0,480e-3,40,14e-9,19.8764e-6,562.401e-18,-251.22e-3,739.948e-9,-619.414e-9,-149.926e-21,738.085e-18,228.927e-18,320.557e-18,
100e-3,0,480e-3,40,14e-9,37.3703e-6,564.116e-18,-251.22e-3,1.3832e-6,-1.1740e-6,-451.43e-21,750.067e-18,230.531e-18,330.936e-18,
120e-3,0,480e-3,40,14e-9,69.3146e-6,565.991e-18,-251.22e-3,2.5535e-6,-2.2097e-6,-1.1945e-18,765.638e-18,232.206e-18,344.832e-18,
140e-3,0,480e-3,40,14e-9,125.652e-6,568.072e-18,-251.22e-3,4.6154e-6,-4.1084e-6,-2.9065e-18,787.11e-18,233.945e-18,364.564e-18,
160e-3,0,480e-3,40,14e-9,219.815e-6,570.413e-18,-251.22e-3,8.0736e-6,-7.4877e-6,-6.5134e-18,817.281e-18,235.751e-18,392.93e-18,
180e-3,0,480e-3,40,14e-9,366.089e-6,573.06e-18,-251.22e-3,13.499e-6,-13.2494e-6,-13.2257e-18,858.219e-18,237.65e-18,431.969e-18,
200e-3,0,480e-3,40,14e-9,574.648e-6,576.04e-18,-251.22e-3,21.3776e-6,-22.5484e-6,-23.9707e-18,909.698e-18,239.709e-18,481.388e-18,
220e-3,0,480e-3,40,14e-9,847.59e-6,579.358e-18,-251.22e-3,31.9812e-6,-36.6664e-6,-38.7637e-18,968.961e-18,242.02e-18,538.341e-18,
240e-3,0,480e-3,40,14e-9,1.1789e-3,583.005e-18,-251.22e-3,45.356e-6,-56.8428e-6,-56.7312e-18,1.0322e-15,244.657e-18,598.998e-18,
260e-3,0,480e-3,40,14e-9,1.5578e-3,586.964e-18,-251.22e-3,61.4021e-6,-84.1427e-6,-76.7082e-18,1.0965e-15,247.661e-18,660.255e-18,
280e-3,0,480e-3,40,14e-9,1.9711e-3,591.223e-18,-251.22e-3,79.9601e-6,-119.386e-6,-97.7598e-18,1.16e-15,251.041e-18,720.36e-18,
300e-3,0,480e-3,40,14e-9,2.4056e-3,595.777e-18,-251.22e-3,100.868e-6,-163.13e-6,-119.35e-18,1.2221e-15,254.8e-18,778.697e-18,
320e-3,0,480e-3,40,14e-9,2.8487e-3,600.632e-18,-251.22e-3,123.99e-6,-215.67e-6,-141.281e-18,1.2828e-15,258.945e-18,835.342e-18,
340e-3,0,480e-3,40,14e-9,3.2887e-3,605.809e-18,-251.22e-3,149.241e-6,-277.058e-6,-163.544e-18,1.3427e-15,263.497e-18,890.657e-18,
360e-3,0,480e-3,40,14e-9,3.7154e-3,611.337e-18,-251.22e-3,176.598e-6,-347.129e-6,-186.181e-18,1.4020e-15,268.494e-18,944.995e-18,
380e-3,0,480e-3,40,14e-9,4.1202e-3,617.256e-18,-251.22e-3,206.109e-6,-425.528e-6,-209.174e-18,1.4611e-15,273.99e-18,998.513e-18,
400e-3,0,480e-3,40,14e-9,4.4967e-3,623.609e-18,-251.22e-3,237.895e-6,-511.75e-6,-232.39e-18,1.5197e-15,280.041e-18,1.0511e-15,
420e-3,0,480e-3,40,14e-9,4.8402e-3,630.437e-18,-251.22e-3,272.135e-6,-605.178e-6,-255.594e-18,1.5777e-15,286.704e-18,1.1024e-15,
440e-3,0,480e-3,40,14e-9,5.1480e-3,637.773e-18,-251.22e-3,309.05e-6,-705.122e-6,-278.507e-18,1.6348e-15,294.024e-18,1.1522e-15,
460e-3,0,480e-3,40,14e-9,5.419e-3,645.639e-18,-251.22e-3,348.876e-6,-810.854e-6,-300.859e-18,1.6906e-15,302.031e-18,1.2000e-15,
480e-3,0,480e-3,40,14e-9,5.6529e-3,654.044e-18,-251.22e-3,391.852e-6,-921.635e-6,-322.436e-18,1.7449e-15,310.742e-18,1.2456e-15,
500e-3,0,480e-3,40,14e-9,5.8506e-3,662.984e-18,-251.22e-3,438.201e-6,-1.0367e-3,-343.086e-18,1.7976e-15,320.154e-18,1.2888e-15,
520e-3,0,480e-3,40,14e-9,6.0133e-3,672.437e-18,-251.22e-3,488.12e-6,-1.1554e-3,-362.719e-18,1.8485e-15,330.249e-18,1.3296e-15,
540e-3,0,480e-3,40,14e-9,6.1426e-3,682.365e-18,-251.22e-3,541.774e-6,-1.2770e-3,-381.293e-18,1.8977e-15,340.992e-18,1.3681e-15,
560e-3,0,480e-3,40,14e-9,6.2406e-3,692.712e-18,-251.22e-3,599.291e-6,-1.4009e-3,-398.799e-18,1.9452e-15,352.327e-18,1.4042e-15,
580e-3,0,480e-3,40,14e-9,6.3091e-3,703.405e-18,-251.22e-3,660.758e-6,-1.5264e-3,-415.252e-18,1.9909e-15,364.186e-18,1.4381e-15,
600e-3,0,480e-3,40,14e-9,6.3503e-3,714.363e-18,-251.22e-3,726.22e-6,-1.6531e-3,-430.677e-18,2.0350e-15,376.487e-18,1.47e-15,
620e-3,0,480e-3,40,14e-9,6.3663e-3,725.493e-18,-251.22e-3,795.677e-6,-1.7803e-3,-445.11e-18,2.0775e-15,389.14e-18,1.4998e-15,
640e-3,0,480e-3,40,14e-9,6.3591e-3,736.704e-18,-251.22e-3,869.087e-6,-1.9076e-3,-458.589e-18,2.1183e-15,402.056e-18,1.5277e-15,
660e-3,0,480e-3,40,14e-9,6.3309e-3,747.912e-18,-251.22e-3,946.362e-6,-2.0345e-3,-471.153e-18,2.1575e-15,415.149e-18,1.5538e-15,
680e-3,0,480e-3,40,14e-9,6.2836e-3,759.044e-18,-251.22e-3,1.0273e-3,-2.1607e-3,-482.842e-18,2.1952e-15,428.35e-18,1.5782e-15,
700e-3,0,480e-3,40,14e-9,6.2190e-3,770.046e-18,-251.22e-3,1.1119e-3,-2.2857e-3,-493.692e-18,2.2312e-15,441.602e-18,1.6010e-15,
720e-3,0,480e-3,40,14e-9,6.1389e-3,780.882e-18,-251.22e-3,1.1998e-3,-2.4093e-3,-503.742e-18,2.2658e-15,454.869e-18,1.6223e-15,
740e-3,0,480e-3,40,14e-9,6.0450e-3,791.535e-18,-251.22e-3,1.2909e-3,-2.5312e-3,-513.025e-18,2.2989e-15,468.134e-18,1.6422e-15,
760e-3,0,480e-3,40,14e-9,5.9389e-3,802.006e-18,-251.22e-3,1.3848e-3,-2.6511e-3,-521.576e-18,2.3306e-15,481.393e-18,1.6606e-15,
780e-3,0,480e-3,40,14e-9,5.8220e-3,812.306e-18,-251.22e-3,1.4813e-3,-2.7687e-3,-529.426e-18,2.3611e-15,494.658e-18,1.6778e-15,
800e-3,0,480e-3,40,14e-9,5.6957e-3,822.459e-18,-251.22e-3,1.5799e-3,-2.8839e-3,-536.607e-18,2.3903e-15,507.946e-18,1.6937e-15,
0,0,500e-3,2,14e-9,36.0687e-9,28.758e-18,-270.832e-3,1.2169e-9,-1.1143e-9,460.044e-24,35.062e-18,11.0831e-18,14.5489e-18,
20e-3,0,500e-3,2,14e-9,68.878e-9,28.8202e-18,-270.832e-3,2.3061e-9,-2.1287e-9,610.668e-24,35.4123e-18,11.1451e-18,14.8372e-18,
40e-3,0,500e-3,2,14e-9,131.45e-9,28.8858e-18,-270.832e-3,4.3672e-9,-4.0652e-9,644.672e-24,35.7851e-18,11.2103e-18,15.1448e-18,
60e-3,0,500e-3,2,14e-9,250.57e-9,28.955e-18,-270.832e-3,8.2611e-9,-7.7587e-9,207.275e-24,36.1853e-18,11.2788e-18,15.4766e-18,
80e-3,0,500e-3,2,14e-9,476.573e-9,29.0284e-18,-270.832e-3,15.5939e-9,-14.7914e-9,-1.6383e-21,36.6239e-18,11.3508e-18,15.8431e-18,
100e-3,0,500e-3,2,14e-9,902.646e-9,29.1069e-18,-270.832e-3,29.3216e-9,-28.1393e-9,-7.2284e-21,37.1233e-18,11.4266e-18,16.2667e-18,
120e-3,0,500e-3,2,14e-9,1.6965e-6,29.1916e-18,-270.832e-3,54.7453e-9,-53.3232e-9,-22.1549e-21,37.7268e-18,11.5064e-18,16.7904e-18,
140e-3,0,500e-3,2,14e-9,3.1455e-6,29.2843e-18,-270.832e-3,100.94e-9,-100.332e-9,-59.1399e-21,38.5108e-18,11.5903e-18,17.4905e-18,
160e-3,0,500e-3,2,14e-9,5.6991e-6,29.3874e-18,-270.832e-3,182.233e-9,-186.471e-9,-144.62e-21,39.5926e-18,11.6785e-18,18.4842e-18,
180e-3,0,500e-3,2,14e-9,9.9637e-6,29.5039e-18,-270.832e-3,318.448e-9,-339.692e-9,-324.925e-21,41.113e-18,11.7715e-18,19.9114e-18,
200e-3,0,500e-3,2,14e-9,16.5834e-6,29.6362e-18,-270.832e-3,532.092e-9,-600.762e-9,-660.236e-21,43.1725e-18,11.8713e-18,21.8712e-18,
220e-3,0,500e-3,2,14e-9,26.0188e-6,29.7858e-18,-270.832e-3,842.597e-9,-1.0218e-6,-1.1959e-18,45.7546e-18,11.9812e-18,24.3434e-18,
240e-3,0,500e-3,2,14e-9,38.3743e-6,29.9529e-18,-270.832e-3,1.2614e-6,-1.6610e-6,-1.9317e-18,48.7163e-18,12.1051e-18,27.1812e-18,
260e-3,0,500e-3,2,14e-9,53.4021e-6,30.1367e-18,-270.832e-3,1.7918e-6,-2.5747e-6,-2.8228e-18,51.8676e-18,12.246e-18,30.1916e-18,
280e-3,0,500e-3,2,14e-9,70.6356e-6,30.3363e-18,-270.832e-3,2.4317e-6,-3.8118e-6,-3.8106e-18,55.0553e-18,12.4052e-18,33.2201e-18,
300e-3,0,500e-3,2,14e-9,89.5208e-6,30.5507e-18,-270.832e-3,3.1765e-6,-5.4111e-6,-4.8475e-18,58.1928e-18,12.5827e-18,36.1801e-18,
320e-3,0,500e-3,2,14e-9,109.494e-6,30.7794e-18,-270.832e-3,4.0221e-6,-7.3999e-6,-5.9060e-18,61.2492e-18,12.7783e-18,39.041e-18,
340e-3,0,500e-3,2,14e-9,130.016e-6,31.0226e-18,-270.832e-3,4.9649e-6,-9.7945e-6,-6.9754e-18,64.2288e-18,12.9922e-18,41.8066e-18,
360e-3,0,500e-3,2,14e-9,150.583e-6,31.2813e-18,-270.832e-3,6.0032e-6,-12.6009e-6,-8.0551e-18,67.1513e-18,13.2253e-18,44.496e-18,
380e-3,0,500e-3,2,14e-9,170.742e-6,31.5568e-18,-270.832e-3,7.1373e-6,-15.8152e-6,-9.1484e-18,70.0389e-18,13.4794e-18,47.1294e-18,
400e-3,0,500e-3,2,14e-9,190.099e-6,31.8509e-18,-270.832e-3,8.3702e-6,-19.4252e-6,-10.2564e-18,72.9063e-18,13.757e-18,49.7192e-18,
420e-3,0,500e-3,2,14e-9,208.334e-6,32.1658e-18,-270.832e-3,9.7076e-6,-23.4116e-6,-11.3754e-18,75.7566e-18,14.0608e-18,52.2658e-18,
440e-3,0,500e-3,2,14e-9,225.206e-6,32.5035e-18,-270.832e-3,11.1574e-6,-27.7494e-6,-12.4968e-18,78.5823e-18,14.3935e-18,54.7589e-18,
460e-3,0,500e-3,2,14e-9,240.551e-6,32.8656e-18,-270.832e-3,12.7291e-6,-32.4097e-6,-13.6087e-18,81.3695e-18,14.7574e-18,57.1821e-18,
480e-3,0,500e-3,2,14e-9,254.272e-6,33.2534e-18,-270.832e-3,14.433e-6,-37.3606e-6,-14.6985e-18,84.1031e-18,15.1543e-18,59.5188e-18,
500e-3,0,500e-3,2,14e-9,266.326e-6,33.6675e-18,-270.832e-3,16.2795e-6,-42.5694e-6,-15.7556e-18,86.7708e-18,15.585e-18,61.7558e-18,
520e-3,0,500e-3,2,14e-9,276.714e-6,34.1078e-18,-270.832e-3,18.2784e-6,-48.0026e-6,-16.7718e-18,89.3643e-18,16.0497e-18,63.8846e-18,
540e-3,0,500e-3,2,14e-9,285.464e-6,34.5735e-18,-270.832e-3,20.4383e-6,-53.627e-6,-17.742e-18,91.8791e-18,16.5477e-18,65.9014e-18,
560e-3,0,500e-3,2,14e-9,292.628e-6,35.0628e-18,-270.832e-3,22.7665e-6,-59.4105e-6,-18.6632e-18,94.3133e-18,17.0774e-18,67.8059e-18,
580e-3,0,500e-3,2,14e-9,298.273e-6,35.5733e-18,-270.832e-3,25.2684e-6,-65.322e-6,-19.5344e-18,96.6668e-18,17.6363e-18,69.6004e-18,
600e-3,0,500e-3,2,14e-9,302.479e-6,36.1014e-18,-270.832e-3,27.9479e-6,-71.3319e-6,-20.3557e-18,98.94e-18,18.2213e-18,71.2887e-18,
620e-3,0,500e-3,2,14e-9,305.329e-6,36.6431e-18,-270.832e-3,30.8066e-6,-77.4121e-6,-21.1278e-18,101.133e-18,18.8282e-18,72.8753e-18,
640e-3,0,500e-3,2,14e-9,306.913e-6,37.1941e-18,-270.832e-3,33.8441e-6,-83.5366e-6,-21.8523e-18,103.248e-18,19.4528e-18,74.3649e-18,
660e-3,0,500e-3,2,14e-9,307.322e-6,37.7496e-18,-270.832e-3,37.0583e-6,-89.6808e-6,-22.5307e-18,105.283e-18,20.0905e-18,75.7624e-18,
