vgs,vsb,vds,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
300e-3,0,700e-3,10,14e-9,646.091e-6,46.7226e-18,279.357e-3,28.2906e-6,40.0438e-6,-29.0664e-18,282.262e-18,28.0049e-18,149.257e-18,
320e-3,0,700e-3,10,14e-9,781.819e-6,47.2331e-18,279.357e-3,34.6836e-6,54.3217e-6,-34.4701e-18,295.931e-18,28.3193e-18,162.612e-18,
340e-3,0,700e-3,10,14e-9,915.756e-6,47.7823e-18,279.357e-3,41.2369e-6,71.3044e-6,-40.3112e-18,309.865e-18,28.6822e-18,176.183e-18,
360e-3,0,700e-3,10,14e-9,1.0436e-3,48.3717e-18,279.357e-3,47.7901e-6,90.9111e-6,-46.6445e-18,324.244e-18,29.0919e-18,190.152e-18,
380e-3,0,700e-3,10,14e-9,1.1624e-3,49.0056e-18,279.357e-3,54.2295e-6,112.988e-6,-53.4374e-18,339.116e-18,29.5507e-18,204.565e-18,
400e-3,0,700e-3,10,14e-9,1.2703e-3,49.6902e-18,279.357e-3,60.489e-6,137.334e-6,-60.5694e-18,354.386e-18,30.0649e-18,219.321e-18,
420e-3,0,700e-3,10,14e-9,1.3665e-3,50.4328e-18,279.357e-3,66.5427e-6,163.723e-6,-67.8738e-18,369.862e-18,30.6429e-18,234.219e-18,
440e-3,0,700e-3,10,14e-9,1.4507e-3,51.2402e-18,279.357e-3,72.3946e-6,191.915e-6,-75.1897e-18,385.331e-18,31.2931e-18,249.038e-18,
460e-3,0,700e-3,10,14e-9,1.5232e-3,52.1182e-18,279.357e-3,78.0675e-6,221.675e-6,-82.3931e-18,400.612e-18,32.0229e-18,263.589e-18,
480e-3,0,700e-3,10,14e-9,1.5847e-3,53.0711e-18,279.357e-3,83.5948e-6,252.772e-6,-89.4034e-18,415.581e-18,32.8381e-18,277.743e-18,
500e-3,0,700e-3,10,14e-9,1.6359e-3,54.1025e-18,279.357e-3,89.0129e-6,284.995e-6,-96.1737e-18,430.157e-18,33.7432e-18,291.414e-18,
520e-3,0,700e-3,10,14e-9,1.6778e-3,55.2148e-18,279.357e-3,94.3573e-6,318.147e-6,-102.68e-18,444.297e-18,34.741e-18,304.556e-18,
540e-3,0,700e-3,10,14e-9,1.7114e-3,56.4096e-18,279.357e-3,99.6595e-6,352.052e-6,-108.913e-18,457.979e-18,35.8335e-18,317.146e-18,
560e-3,0,700e-3,10,14e-9,1.7376e-3,57.687e-18,279.357e-3,104.946e-6,386.554e-6,-114.87e-18,471.196e-18,37.0209e-18,329.175e-18,
580e-3,0,700e-3,10,14e-9,1.7572e-3,59.0456e-18,279.357e-3,110.24e-6,421.513e-6,-120.553e-18,483.946e-18,38.3018e-18,340.645e-18,
600e-3,0,700e-3,10,14e-9,1.7709e-3,60.4816e-18,279.357e-3,115.557e-6,456.803e-6,-125.966e-18,496.234e-18,39.6724e-18,351.562e-18,
620e-3,0,700e-3,10,14e-9,1.7794e-3,61.9891e-18,279.357e-3,120.912e-6,492.316e-6,-131.115e-18,508.063e-18,41.1266e-18,361.937e-18,
640e-3,0,700e-3,10,14e-9,1.7833e-3,63.5587e-18,279.357e-3,126.313e-6,527.952e-6,-136.008e-18,519.438e-18,42.655e-18,371.783e-18,
660e-3,0,700e-3,10,14e-9,1.7830e-3,65.1783e-18,279.357e-3,131.766e-6,563.623e-6,-140.651e-18,530.36e-18,44.2451e-18,381.115e-18,
680e-3,0,700e-3,10,14e-9,1.7789e-3,66.8324e-18,279.357e-3,137.274e-6,599.249e-6,-145.052e-18,540.831e-18,45.8813e-18,389.95e-18,
700e-3,0,700e-3,10,14e-9,1.7714e-3,68.5032e-18,279.357e-3,142.839e-6,634.757e-6,-149.219e-18,550.849e-18,47.5454e-18,398.304e-18,
720e-3,0,700e-3,10,14e-9,1.7607e-3,70.1708e-18,279.357e-3,148.457e-6,670.084e-6,-153.161e-18,560.413e-18,49.2175e-18,406.196e-18,
740e-3,0,700e-3,10,14e-9,1.7472e-3,71.8153e-18,279.357e-3,154.125e-6,705.168e-6,-156.886e-18,569.521e-18,50.8771e-18,413.644e-18,
760e-3,0,700e-3,10,14e-9,1.7310e-3,73.4172e-18,279.357e-3,159.838e-6,739.956e-6,-160.402e-18,578.172e-18,52.5046e-18,420.667e-18,
780e-3,0,700e-3,10,14e-9,1.7125e-3,74.9596e-18,279.357e-3,165.588e-6,774.396e-6,-163.718e-18,586.367e-18,54.0829e-18,427.284e-18,
800e-3,0,700e-3,10,14e-9,1.6917e-3,76.429e-18,279.357e-3,171.367e-6,808.442e-6,-166.843e-18,594.111e-18,55.5979e-18,433.513e-18,
0,0,700e-3,20,14e-9,677.697e-9,90.6107e-18,285.109e-3,28.9657e-9,22.4379e-9,-41.1552e-21,358.376e-18,49.1595e-18,99.2167e-18,
20e-3,0,700e-3,20,14e-9,1.2395e-6,91.1267e-18,285.109e-3,52.7024e-9,41.0485e-9,-75.516e-21,361.713e-18,49.6728e-18,102.04e-18,
40e-3,0,700e-3,20,14e-9,2.266e-6,91.6639e-18,285.109e-3,95.8359e-9,75.0801e-9,-138.466e-21,365.098e-18,50.2051e-18,104.893e-18,
60e-3,0,700e-3,20,14e-9,4.138e-6,92.2233e-18,285.109e-3,174.095e-9,137.259e-9,-253.558e-21,368.583e-18,50.7556e-18,107.828e-18,
80e-3,0,700e-3,20,14e-9,7.5421e-6,92.8056e-18,285.109e-3,315.685e-9,250.698e-9,-463.195e-21,372.287e-18,51.3217e-18,110.965e-18,
100e-3,0,700e-3,20,14e-9,13.6998e-6,93.4108e-18,285.109e-3,570.576e-9,457.105e-9,-842.47e-21,376.447e-18,51.8981e-18,114.549e-18,
120e-3,0,700e-3,20,14e-9,24.7344e-6,94.0384e-18,285.109e-3,1.0253e-6,830.89e-9,-1.5204e-18,381.491e-18,52.4748e-18,119.016e-18,
140e-3,0,700e-3,20,14e-9,44.1913e-6,94.6862e-18,285.109e-3,1.8245e-6,1.5021e-6,-2.7072e-18,388.119e-18,53.0354e-18,125.084e-18,
160e-3,0,700e-3,20,14e-9,77.5917e-6,95.3508e-18,285.109e-3,3.1938e-6,2.6909e-6,-4.7133e-18,397.337e-18,53.5562e-18,133.781e-18,
180e-3,0,700e-3,20,14e-9,132.598e-6,96.0287e-18,285.109e-3,5.4493e-6,4.7495e-6,-7.9240e-18,410.311e-18,54.0121e-18,146.299e-18,
200e-3,0,700e-3,20,14e-9,218.054e-6,96.7192e-18,285.109e-3,8.9648e-6,8.1981e-6,-12.6808e-18,427.899e-18,54.3899e-18,163.509e-18,
220e-3,0,700e-3,20,14e-9,341.529e-6,97.4295e-18,285.109e-3,14.0789e-6,13.7262e-6,-19.0876e-18,450.014e-18,54.7058e-18,185.308e-18,
240e-3,0,700e-3,20,14e-9,506.438e-6,98.1757e-18,285.109e-3,20.9809e-6,22.1369e-6,-26.9083e-18,475.452e-18,55.0075e-18,210.444e-18,
260e-3,0,700e-3,20,14e-9,710.62e-6,98.9773e-18,285.109e-3,29.6491e-6,34.2466e-6,-35.7077e-18,502.523e-18,55.3535e-18,237.169e-18,
280e-3,0,700e-3,20,14e-9,947.015e-6,99.8496e-18,285.109e-3,39.8702e-6,50.7771e-6,-45.1269e-18,529.932e-18,55.7873e-18,264.145e-18,
300e-3,0,700e-3,20,14e-9,1.2054e-3,100.8e-18,285.109e-3,51.3062e-6,72.2743e-6,-55.0491e-18,557.171e-18,56.3279e-18,290.843e-18,
320e-3,0,700e-3,20,14e-9,1.4744e-3,101.831e-18,285.109e-3,63.565e-6,99.065e-6,-65.5771e-18,584.365e-18,56.9764e-18,317.389e-18,
340e-3,0,700e-3,20,14e-9,1.7431e-3,102.942e-18,285.109e-3,76.2616e-6,131.25e-6,-76.9091e-18,611.939e-18,57.7265e-18,344.213e-18,
360e-3,0,700e-3,20,14e-9,2.0021e-3,104.135e-18,285.109e-3,89.0647e-6,168.724e-6,-89.1971e-18,640.307e-18,58.5737e-18,371.733e-18,
380e-3,0,700e-3,20,14e-9,2.2448e-3,105.417e-18,285.109e-3,101.726e-6,211.225e-6,-102.441e-18,669.666e-18,59.5203e-18,400.145e-18,
400e-3,0,700e-3,20,14e-9,2.4668e-3,106.8e-18,285.109e-3,114.091e-6,258.379e-6,-116.455e-18,699.917e-18,60.5763e-18,429.341e-18,
420e-3,0,700e-3,20,14e-9,2.6660e-3,108.297e-18,285.109e-3,126.086e-6,309.747e-6,-130.928e-18,730.729e-18,61.7573e-18,458.971e-18,
440e-3,0,700e-3,20,14e-9,2.8414e-3,109.922e-18,285.109e-3,137.702e-6,364.861e-6,-145.528e-18,761.673e-18,63.0802e-18,488.593e-18,
460e-3,0,700e-3,20,14e-9,2.9932e-3,111.686e-18,285.109e-3,148.976e-6,423.246e-6,-159.979e-18,792.361e-18,64.5601e-18,517.801e-18,
480e-3,0,700e-3,20,14e-9,3.1225e-3,113.601e-18,285.109e-3,159.966e-6,484.441e-6,-174.093e-18,822.504e-18,66.2093e-18,546.295e-18,
500e-3,0,700e-3,20,14e-9,3.2309e-3,115.672e-18,285.109e-3,170.742e-6,548.01e-6,-187.755e-18,851.913e-18,68.0369e-18,573.876e-18,
520e-3,0,700e-3,20,14e-9,3.3201e-3,117.905e-18,285.109e-3,181.375e-6,613.55e-6,-200.905e-18,880.478e-18,70.0494e-18,600.429e-18,
540e-3,0,700e-3,20,14e-9,3.3921e-3,120.302e-18,285.109e-3,191.926e-6,680.7e-6,-213.514e-18,908.144e-18,72.2505e-18,625.893e-18,
560e-3,0,700e-3,20,14e-9,3.4487e-3,122.865e-18,285.109e-3,202.45e-6,749.132e-6,-225.574e-18,934.885e-18,74.641e-18,650.244e-18,
580e-3,0,700e-3,20,14e-9,3.4916e-3,125.59e-18,285.109e-3,212.992e-6,818.557e-6,-237.085e-18,960.695e-18,77.2178e-18,673.477e-18,
600e-3,0,700e-3,20,14e-9,3.5224e-3,128.47e-18,285.109e-3,223.588e-6,888.718e-6,-248.056e-18,985.576e-18,79.9739e-18,695.602e-18,
620e-3,0,700e-3,20,14e-9,3.5424e-3,131.493e-18,285.109e-3,234.264e-6,959.384e-6,-258.496e-18,1.0095e-15,82.8966e-18,716.639e-18,
640e-3,0,700e-3,20,14e-9,3.5527e-3,134.64e-18,285.109e-3,245.039e-6,1.0303e-3,-268.42e-18,1.0325e-15,85.9673e-18,736.612e-18,
660e-3,0,700e-3,20,14e-9,3.5543e-3,137.887e-18,285.109e-3,255.926e-6,1.1014e-3,-277.841e-18,1.0547e-15,89.1611e-18,755.551e-18,
680e-3,0,700e-3,20,14e-9,3.5481e-3,141.203e-18,285.109e-3,266.931e-6,1.1724e-3,-286.774e-18,1.0759e-15,92.4468e-18,773.486e-18,
700e-3,0,700e-3,20,14e-9,3.5348e-3,144.552e-18,285.109e-3,278.055e-6,1.2433e-3,-295.235e-18,1.0962e-15,95.7881e-18,790.451e-18,
720e-3,0,700e-3,20,14e-9,3.5151e-3,147.895e-18,285.109e-3,289.295e-6,1.3138e-3,-303.241e-18,1.1156e-15,99.1452e-18,806.483e-18,
740e-3,0,700e-3,20,14e-9,3.4895e-3,151.192e-18,285.109e-3,300.644e-6,1.3838e-3,-310.808e-18,1.1341e-15,102.477e-18,821.618e-18,
760e-3,0,700e-3,20,14e-9,3.4584e-3,154.403e-18,285.109e-3,312.091e-6,1.4533e-3,-317.954e-18,1.1516e-15,105.745e-18,835.892e-18,
780e-3,0,700e-3,20,14e-9,3.4224e-3,157.496e-18,285.109e-3,323.619e-6,1.5221e-3,-324.694e-18,1.1682e-15,108.914e-18,849.344e-18,
800e-3,0,700e-3,20,14e-9,3.3818e-3,160.443e-18,285.109e-3,335.213e-6,1.5902e-3,-331.047e-18,1.1839e-15,111.957e-18,862.01e-18,
0,0,700e-3,40,14e-9,1.2216e-6,166.678e-18,287.607e-3,53.6923e-9,40.4468e-9,-76.3857e-21,716.731e-18,98.3193e-18,198.412e-18,
20e-3,0,700e-3,40,14e-9,2.2345e-6,167.71e-18,287.607e-3,97.7107e-9,73.9951e-9,-140.17e-21,723.387e-18,99.3462e-18,204.04e-18,
40e-3,0,700e-3,40,14e-9,4.0852e-6,168.785e-18,287.607e-3,177.722e-9,135.346e-9,-257.045e-21,730.126e-18,100.411e-18,209.715e-18,
60e-3,0,700e-3,40,14e-9,7.4614e-6,169.904e-18,287.607e-3,322.947e-9,247.455e-9,-470.798e-21,737.038e-18,101.513e-18,215.525e-18,
80e-3,0,700e-3,40,14e-9,13.6038e-6,171.069e-18,287.607e-3,585.851e-9,452.035e-9,-860.374e-21,744.34e-18,102.647e-18,221.694e-18,
100e-3,0,700e-3,40,14e-9,24.7239e-6,172.279e-18,287.607e-3,1.0595e-6,824.434e-9,-1.5659e-18,752.474e-18,103.802e-18,228.672e-18,
120e-3,0,700e-3,40,14e-9,44.6805e-6,173.535e-18,287.607e-3,1.9061e-6,1.4993e-6,-2.8295e-18,762.242e-18,104.959e-18,237.282e-18,
140e-3,0,700e-3,40,14e-9,79.9577e-6,174.832e-18,287.607e-3,3.3974e-6,2.7129e-6,-5.0485e-18,774.967e-18,106.086e-18,248.881e-18,
160e-3,0,700e-3,40,14e-9,140.764e-6,176.162e-18,287.607e-3,5.9625e-6,4.8668e-6,-8.8192e-18,792.594e-18,107.135e-18,265.459e-18,
180e-3,0,700e-3,40,14e-9,241.519e-6,177.517e-18,287.607e-3,10.2128e-6,8.6091e-6,-14.902e-18,817.453e-18,108.052e-18,289.4e-18,
200e-3,0,700e-3,40,14e-9,399.347e-6,178.895e-18,287.607e-3,16.8893e-6,14.9084e-6,-24.0088e-18,851.403e-18,108.805e-18,322.598e-18,
220e-3,0,700e-3,40,14e-9,629.647e-6,180.307e-18,287.607e-3,26.6918e-6,25.0679e-6,-36.4209e-18,894.552e-18,109.417e-18,365.136e-18,
240e-3,0,700e-3,40,14e-9,940.424e-6,181.785e-18,287.607e-3,40.0496e-6,40.6333e-6,-51.7344e-18,944.715e-18,109.98e-18,414.735e-18,
260e-3,0,700e-3,40,14e-9,1.3290e-3,183.369e-18,287.607e-3,56.9793e-6,63.2063e-6,-69.0793e-18,998.497e-18,110.617e-18,467.88e-18,
280e-3,0,700e-3,40,14e-9,1.7833e-3,185.093e-18,287.607e-3,77.1079e-6,94.2355e-6,-87.6664e-18,1.0531e-15,111.425e-18,521.678e-18,
300e-3,0,700e-3,40,14e-9,2.2843e-3,186.976e-18,287.607e-3,99.7975e-6,134.852e-6,-107.169e-18,1.1072e-15,112.45e-18,574.825e-18,
320e-3,0,700e-3,40,14e-9,2.8105e-3,189.022e-18,287.607e-3,124.285e-6,185.778e-6,-127.728e-18,1.1611e-15,113.698e-18,627.416e-18,
340e-3,0,700e-3,40,14e-9,3.3404e-3,191.231e-18,287.607e-3,149.803e-6,247.298e-6,-149.732e-18,1.2154e-15,115.157e-18,680.271e-18,
360e-3,0,700e-3,40,14e-9,3.8553e-3,193.606e-18,287.607e-3,175.668e-6,319.294e-6,-173.541e-18,1.2711e-15,116.816e-18,734.301e-18,
380e-3,0,700e-3,40,14e-9,4.3411e-3,196.158e-18,287.607e-3,201.352e-6,401.316e-6,-199.26e-18,1.3287e-15,118.675e-18,790.054e-18,
400e-3,0,700e-3,40,14e-9,4.7883e-3,198.908e-18,287.607e-3,226.5e-6,492.68e-6,-226.632e-18,1.3882e-15,120.75e-18,847.496e-18,
420e-3,0,700e-3,40,14e-9,5.1916e-3,201.882e-18,287.607e-3,250.93e-6,592.556e-6,-255.106e-18,1.4491e-15,123.07e-18,906.056e-18,
440e-3,0,700e-3,40,14e-9,5.5486e-3,205.111e-18,287.607e-3,274.595e-6,700.038e-6,-284.028e-18,1.5105e-15,125.671e-18,964.887e-18,
460e-3,0,700e-3,40,14e-9,5.8591e-3,208.619e-18,287.607e-3,297.541e-6,814.193e-6,-312.814e-18,1.5717e-15,128.585e-18,1.0231e-15,
480e-3,0,700e-3,40,14e-9,6.1246e-3,212.426e-18,287.607e-3,319.878e-6,934.104e-6,-341.041e-18,1.6320e-15,131.838e-18,1.0801e-15,
500e-3,0,700e-3,40,14e-9,6.3479e-3,216.548e-18,287.607e-3,341.741e-6,1.0589e-3,-368.44e-18,1.6909e-15,135.45e-18,1.1355e-15,
520e-3,0,700e-3,40,14e-9,6.5324e-3,220.996e-18,287.607e-3,363.269e-6,1.1877e-3,-394.86e-18,1.7482e-15,139.436e-18,1.1888e-15,
540e-3,0,700e-3,40,14e-9,6.6818e-3,225.777e-18,287.607e-3,384.593e-6,1.3199e-3,-420.226e-18,1.8038e-15,143.803e-18,1.2400e-15,
560e-3,0,700e-3,40,14e-9,6.7997e-3,230.892e-18,287.607e-3,405.826e-6,1.4548e-3,-444.508e-18,1.8576e-15,148.555e-18,1.2891e-15,
580e-3,0,700e-3,40,14e-9,6.8896e-3,236.334e-18,287.607e-3,427.063e-6,1.5917e-3,-467.701e-18,1.9096e-15,153.684e-18,1.3359e-15,
600e-3,0,700e-3,40,14e-9,6.9546e-3,242.09e-18,287.607e-3,448.379e-6,1.7302e-3,-489.817e-18,1.9597e-15,159.177e-18,1.3805e-15,
620e-3,0,700e-3,40,14e-9,6.9973e-3,248.134e-18,287.607e-3,469.831e-6,1.8698e-3,-510.874e-18,2.008e-15,165.009e-18,1.4229e-15,
640e-3,0,700e-3,40,14e-9,7.0201e-3,254.43e-18,287.607e-3,491.461e-6,2.0100e-3,-530.895e-18,2.0544e-15,171.141e-18,1.4632e-15,
660e-3,0,700e-3,40,14e-9,7.0251e-3,260.929e-18,287.607e-3,513.295e-6,2.1504e-3,-549.909e-18,2.0990e-15,177.526e-18,1.5015e-15,
680e-3,0,700e-3,40,14e-9,7.0140e-3,267.569e-18,287.607e-3,535.347e-6,2.2909e-3,-567.945e-18,2.1418e-15,184.1e-18,1.5377e-15,
700e-3,0,700e-3,40,14e-9,6.9883e-3,274.279e-18,287.607e-3,557.622e-6,2.4309e-3,-585.033e-18,2.1828e-15,190.79e-18,1.5720e-15,
720e-3,0,700e-3,40,14e-9,6.9493e-3,280.98e-18,287.607e-3,580.112e-6,2.5703e-3,-601.205e-18,2.2219e-15,197.516e-18,1.6044e-15,
740e-3,0,700e-3,40,14e-9,6.8983e-3,287.592e-18,287.607e-3,602.802e-6,2.7088e-3,-616.495e-18,2.2592e-15,204.198e-18,1.635e-15,
760e-3,0,700e-3,40,14e-9,6.8362e-3,294.036e-18,287.607e-3,625.67e-6,2.8462e-3,-630.936e-18,2.2946e-15,210.757e-18,1.6638e-15,
780e-3,0,700e-3,40,14e-9,6.7639e-3,300.246e-18,287.607e-3,648.684e-6,2.9822e-3,-644.561e-18,2.3281e-15,217.123e-18,1.6910e-15,
800e-3,0,700e-3,40,14e-9,6.6823e-3,306.167e-18,287.607e-3,671.808e-6,3.1167e-3,-657.405e-18,2.3599e-15,223.241e-18,1.7166e-15,
0,0,720e-3,2,14e-9,77.7264e-9,11.907e-18,281.223e-3,2.8493e-9,2.5741e-9,-4.5882e-21,35.7898e-18,4.8663e-18,9.9234e-18,
20e-3,0,720e-3,2,14e-9,142.137e-9,11.9565e-18,281.223e-3,5.1785e-9,4.7083e-9,-8.4168e-21,36.1229e-18,4.9156e-18,10.2072e-18,
40e-3,0,720e-3,2,14e-9,259.754e-9,12.0081e-18,281.223e-3,9.4057e-9,8.6100e-9,-15.4276e-21,36.462e-18,4.9667e-18,10.4952e-18,
60e-3,0,720e-3,2,14e-9,474.137e-9,12.0618e-18,281.223e-3,17.0641e-9,15.7361e-9,-28.236e-21,36.8131e-18,5.0196e-18,10.7935e-18,
80e-3,0,720e-3,2,14e-9,863.604e-9,12.1176e-18,281.223e-3,30.8952e-9,28.7296e-9,-51.5386e-21,37.1899e-18,5.0739e-18,11.1159e-18,
100e-3,0,720e-3,2,14e-9,1.5669e-6,12.1756e-18,281.223e-3,55.7351e-9,52.3507e-9,-93.6141e-21,37.6189e-18,5.1293e-18,11.4895e-18,
120e-3,0,720e-3,2,14e-9,2.8239e-6,12.2357e-18,281.223e-3,99.9093e-9,95.0638e-9,-168.573e-21,38.1474e-18,5.1849e-18,11.9624e-18,
140e-3,0,720e-3,2,14e-9,5.0301e-6,12.2979e-18,281.223e-3,177.154e-9,171.588e-9,-299.053e-21,38.851e-18,5.2394e-18,12.6116e-18,
160e-3,0,720e-3,2,14e-9,8.7903e-6,12.362e-18,281.223e-3,308.547e-9,306.58e-9,-517.647e-21,39.8351e-18,5.2908e-18,13.5442e-18,
180e-3,0,720e-3,2,14e-9,14.9179e-6,12.4277e-18,281.223e-3,522.831e-9,538.963e-9,-862.929e-21,41.2146e-18,5.3374e-18,14.8771e-18,
200e-3,0,720e-3,2,14e-9,24.3064e-6,12.4953e-18,281.223e-3,852.588e-9,925.08e-9,-1.3657e-18,43.0611e-18,5.3787e-18,16.6824e-18,
220e-3,0,720e-3,2,14e-9,37.657e-6,12.5657e-18,281.223e-3,1.3255e-6,1.5377e-6,-2.0302e-18,45.3435e-18,5.4166e-18,18.9268e-18,
240e-3,0,720e-3,2,14e-9,55.2013e-6,12.6403e-18,281.223e-3,1.9548e-6,2.4594e-6,-2.8277e-18,47.9256e-18,5.4556e-18,21.4699e-18,
260e-3,0,720e-3,2,14e-9,76.6017e-6,12.7207e-18,281.223e-3,2.7356e-6,3.7716e-6,-3.7151e-18,50.641e-18,5.5002e-18,24.1408e-18,
280e-3,0,720e-3,2,14e-9,101.053e-6,12.8082e-18,281.223e-3,3.6471e-6,5.5439e-6,-4.6614e-18,53.3759e-18,5.5535e-18,26.8223e-18,
300e-3,0,720e-3,2,14e-9,127.475e-6,12.9031e-18,281.223e-3,4.6592e-6,7.8268e-6,-5.6606e-18,56.0947e-18,5.6168e-18,29.4779e-18,
320e-3,0,720e-3,2,14e-9,154.698e-6,13.0056e-18,281.223e-3,5.7380e-6,10.6482e-6,-6.7262e-18,58.819e-18,5.6899e-18,32.129e-18,
340e-3,0,720e-3,2,14e-9,181.637e-6,13.1158e-18,281.223e-3,6.8514e-6,14.0129e-6,-7.8776e-18,61.5925e-18,5.7724e-18,34.82e-18,
360e-3,0,720e-3,2,14e-9,207.412e-6,13.234e-18,281.223e-3,7.9722e-6,17.9059e-6,-9.1268e-18,64.4523e-18,5.8640e-18,37.5882e-18,
380e-3,0,720e-3,2,14e-9,231.402e-6,13.3609e-18,281.223e-3,9.0811e-6,22.2974e-6,-10.469e-18,67.4107e-18,5.9652e-18,40.4454e-18,
400e-3,0,720e-3,2,14e-9,253.235e-6,13.4975e-18,281.223e-3,10.1664e-6,27.1475e-6,-11.8811e-18,70.4505e-18,6.077e-18,43.3735e-18,
420e-3,0,720e-3,2,14e-9,272.726e-6,13.6451e-18,281.223e-3,11.2235e-6,32.4111e-6,-13.3306e-18,73.5342e-18,6.2006e-18,46.3335e-18,
440e-3,0,720e-3,2,14e-9,289.821e-6,13.8047e-18,281.223e-3,12.2531e-6,38.0406e-6,-14.7849e-18,76.619e-18,6.3377e-18,49.2813e-18,
460e-3,0,720e-3,2,14e-9,304.566e-6,13.9773e-18,281.223e-3,13.259e-6,43.9883e-6,-16.2188e-18,79.6682e-18,6.4893e-18,52.1789e-18,
480e-3,0,720e-3,2,14e-9,317.081e-6,14.1639e-18,281.223e-3,14.247e-6,50.2084e-6,-17.6154e-18,82.6557e-18,6.6565e-18,54.9991e-18,
500e-3,0,720e-3,2,14e-9,327.534e-6,14.365e-18,281.223e-3,15.2232e-6,56.6578e-6,-18.9651e-18,85.565e-18,6.8402e-18,57.7247e-18,
520e-3,0,720e-3,2,14e-9,336.113e-6,14.5814e-18,281.223e-3,16.1934e-6,63.2972e-6,-20.2628e-18,88.387e-18,7.0411e-18,60.3459e-18,
540e-3,0,720e-3,2,14e-9,343.013e-6,14.8133e-18,281.223e-3,17.1628e-6,70.0911e-6,-21.5064e-18,91.1172e-18,7.2595e-18,62.8577e-18,
560e-3,0,720e-3,2,14e-9,348.416e-6,15.0612e-18,281.223e-3,18.1356e-6,77.0078e-6,-22.6952e-18,93.7543e-18,7.4959e-18,65.2583e-18,
580e-3,0,720e-3,2,14e-9,352.488e-6,15.325e-18,281.223e-3,19.1152e-6,84.0189e-6,-23.8296e-18,96.2982e-18,7.7503e-18,67.5479e-18,
600e-3,0,720e-3,2,14e-9,355.377e-6,15.6045e-18,281.223e-3,20.1042e-6,91.0994e-6,-24.9106e-18,98.75e-18,8.0223e-18,69.7276e-18,
620e-3,0,720e-3,2,14e-9,357.212e-6,15.8989e-18,281.223e-3,21.1046e-6,98.2269e-6,-25.9391e-18,101.111e-18,8.3113e-18,71.7996e-18,
640e-3,0,720e-3,2,14e-9,358.104e-6,16.2071e-18,281.223e-3,22.1176e-6,105.382e-6,-26.9167e-18,103.382e-18,8.6160e-18,73.7664e-18,
660e-3,0,720e-3,2,14e-9,358.15e-6,16.5272e-18,281.223e-3,23.144e-6,112.545e-6,-27.8446e-18,105.566e-18,8.9345e-18,75.631e-18,
680e-3,0,720e-3,2,14e-9,357.432e-6,16.8567e-18,281.223e-3,24.1839e-6,119.703e-6,-28.7245e-18,107.661e-18,9.2645e-18,77.3967e-18,
700e-3,0,720e-3,2,14e-9,356.021e-6,17.1926e-18,281.223e-3,25.2372e-6,126.838e-6,-29.5579e-18,109.67e-18,9.6027e-18,79.0668e-18,
720e-3,0,720e-3,2,14e-9,353.978e-6,17.5314e-18,281.223e-3,26.3033e-6,133.939e-6,-30.3464e-18,111.591e-18,9.9455e-18,80.645e-18,
740e-3,0,720e-3,2,14e-9,351.357e-6,17.869e-18,281.223e-3,27.3814e-6,140.993e-6,-31.0919e-18,113.424e-18,10.2891e-18,82.1348e-18,
760e-3,0,720e-3,2,14e-9,348.206e-6,18.2016e-18,281.223e-3,28.47e-6,147.99e-6,-31.7959e-18,115.169e-18,10.6292e-18,83.5401e-18,
780e-3,0,720e-3,2,14e-9,344.565e-6,18.5251e-18,281.223e-3,29.5679e-6,154.918e-6,-32.4602e-18,116.827e-18,10.9621e-18,84.8645e-18,
800e-3,0,720e-3,2,14e-9,340.473e-6,18.8363e-18,281.223e-3,30.6731e-6,161.769e-6,-33.0864e-18,118.396e-18,11.2843e-18,86.1117e-18,
0,0,720e-3,6,14e-9,236.738e-9,24.8277e-18,280.625e-3,9.5485e-9,7.8403e-9,-14.0652e-21,107.37e-18,14.5989e-18,29.7714e-18,
20e-3,0,720e-3,6,14e-9,432.912e-9,24.9764e-18,280.625e-3,17.3637e-9,14.3407e-9,-25.801e-21,108.37e-18,14.7467e-18,30.6236e-18,
40e-3,0,720e-3,6,14e-9,791.123e-9,25.131e-18,280.625e-3,31.5546e-9,26.2239e-9,-47.2903e-21,109.389e-18,14.8997e-18,31.4893e-18,
60e-3,0,720e-3,6,14e-9,1.4439e-6,25.2918e-18,280.625e-3,57.277e-9,47.9269e-9,-86.547e-21,110.445e-18,15.0577e-18,32.3871e-18,
80e-3,0,720e-3,6,14e-9,2.6299e-6,25.4589e-18,280.625e-3,103.752e-9,87.4972e-9,-157.956e-21,111.579e-18,15.2197e-18,33.3597e-18,
100e-3,0,720e-3,6,14e-9,4.7710e-6,25.6325e-18,280.625e-3,187.243e-9,159.424e-9,-286.853e-21,112.874e-18,15.3841e-18,34.4901e-18,
120e-3,0,720e-3,6,14e-9,8.5959e-6,25.8121e-18,280.625e-3,335.731e-9,289.459e-9,-516.364e-21,114.473e-18,15.5477e-18,35.9253e-18,
140e-3,0,720e-3,6,14e-9,15.3049e-6,25.9972e-18,280.625e-3,595.306e-9,522.345e-9,-915.514e-21,116.605e-18,15.7055e-18,37.8997e-18,
160e-3,0,720e-3,6,14e-9,26.7266e-6,26.1867e-18,280.625e-3,1.0364e-6,932.924e-9,-1.5832e-18,119.589e-18,15.8508e-18,40.7384e-18,
