vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs
120e-3,0,-0,40,14e-9,-0,878.091e-18,-346.431e-3,2.0957e-6,73.4274e-18,-463.803e-21,954.467e-18,386.034e-18,386.034e-18
140e-3,0,-0,40,14e-9,-0,885.987e-18,-346.431e-3,4.0540e-6,74.2735e-18,-903.597e-21,971.139e-18,394.369e-18,394.369e-18
160e-3,0,-0,40,14e-9,-0,894.529e-18,-346.431e-3,7.8249e-6,94.5208e-18,-1.7532e-18,989.923e-18,403.762e-18,403.762e-18
180e-3,0,-0,40,14e-9,-0,904.331e-18,-346.431e-3,15.0395e-6,166.37e-18,-3.3751e-18,1.0127e-15,415.185e-18,415.185e-18
200e-3,0,-0,40,14e-9,-0,916.534e-18,-346.431e-3,28.6799e-6,361.154e-18,-6.4035e-18,1.0432e-15,430.417e-18,430.417e-18
220e-3,0,-0,40,14e-9,-0,932.99e-18,-346.431e-3,53.923e-6,754.052e-18,-11.8379e-18,1.0870e-15,452.307e-18,452.307e-18
240e-3,0,-0,40,14e-9,-0,956.081e-18,-346.431e-3,98.9741e-6,1.5046e-15,-20.9634e-18,1.1514e-15,484.524e-18,484.524e-18
260e-3,0,-0,40,14e-9,-0,987.709e-18,-346.431e-3,175.005e-6,2.8788e-15,-34.831e-18,1.2424e-15,530.019e-18,530.019e-18
280e-3,0,-0,40,14e-9,-0,1.0275e-15,-346.431e-3,294.008e-6,5.2532e-15,-53.3584e-18,1.3592e-15,588.412e-18,588.412e-18
300e-3,0,-0,40,14e-9,-0,1.0725e-15,-346.431e-3,464.889e-6,9.0873e-15,-74.9457e-18,1.4922e-15,654.939e-18,654.939e-18
320e-3,0,-0,40,14e-9,-0,1.1181e-15,-346.431e-3,690.602e-6,14.8846e-15,-97.3208e-18,1.6283e-15,722.99e-18,722.99e-18
340e-3,0,-0,40,14e-9,-0,1.1613e-15,-346.431e-3,968.471e-6,23.1812e-15,-118.724e-18,1.7575e-15,787.553e-18,787.553e-18
360e-3,0,-0,40,14e-9,-0,1.2005e-15,-346.431e-3,1.2925e-3,34.5702e-15,-138.315e-18,1.8750e-15,846.325e-18,846.325e-18
380e-3,0,-0,40,14e-9,-0,1.2355e-15,-346.431e-3,1.6555e-3,49.7408e-15,-155.92e-18,1.9802e-15,898.936e-18,898.936e-18
400e-3,0,-0,40,14e-9,-0,1.2667e-15,-346.431e-3,2.0505e-3,69.5154e-15,-171.686e-18,2.0742e-15,945.906e-18,945.906e-18
420e-3,0,-0,40,14e-9,-0,1.2946e-15,-346.431e-3,2.4709e-3,94.8851e-15,-185.856e-18,2.1584e-15,988.013e-18,988.013e-18
440e-3,0,-0,40,14e-9,-0,1.3198e-15,-346.431e-3,2.9109e-3,127.045e-15,-198.673e-18,2.2344e-15,1.0260e-15,1.0260e-15
460e-3,0,-0,40,14e-9,-0,1.3427e-15,-346.431e-3,3.3651e-3,167.434e-15,-210.349e-18,2.3035e-15,1.0605e-15,1.0605e-15
480e-3,0,-0,40,14e-9,-0,1.3636e-15,-346.431e-3,3.8290e-3,217.779e-15,-221.057e-18,2.3668e-15,1.0922e-15,1.0922e-15
500e-3,0,-0,40,14e-9,-0,1.3829e-15,-346.431e-3,4.2984e-3,280.149e-15,-230.939e-18,2.4251e-15,1.1213e-15,1.1213e-15
520e-3,0,-0,40,14e-9,-0,1.4007e-15,-346.431e-3,4.7696e-3,357.022e-15,-240.106e-18,2.4791e-15,1.1483e-15,1.1483e-15
540e-3,0,-0,40,14e-9,-0,1.4173e-15,-346.431e-3,5.2397e-3,451.353e-15,-248.652e-18,2.5294e-15,1.1735e-15,1.1735e-15
560e-3,0,-0,40,14e-9,-0,1.4328e-15,-346.431e-3,5.7058e-3,566.67e-15,-256.65e-18,2.5764e-15,1.197e-15,1.197e-15
580e-3,0,-0,40,14e-9,-0,1.4474e-15,-346.431e-3,6.1657e-3,707.179e-15,-264.162e-18,2.6205e-15,1.2190e-15,1.2190e-15
600e-3,0,-0,40,14e-9,-0,1.4611e-15,-346.431e-3,6.6173e-3,877.884e-15,-271.241e-18,2.6620e-15,1.2398e-15,1.2398e-15
620e-3,0,-0,40,14e-9,-0,1.4740e-15,-346.431e-3,7.0592e-3,1.0847e-12,-277.929e-18,2.7013e-15,1.2594e-15,1.2594e-15
640e-3,0,-0,40,14e-9,-0,1.4862e-15,-346.431e-3,7.4899e-3,1.3348e-12,-284.264e-18,2.7384e-15,1.2780e-15,1.2780e-15
660e-3,0,-0,40,14e-9,-0,1.4979e-15,-346.431e-3,7.9084e-3,1.6365e-12,-290.278e-18,2.7737e-15,1.2956e-15,1.2956e-15
680e-3,0,-0,40,14e-9,-0,1.5089e-15,-346.431e-3,8.3139e-3,1.9999e-12,-295.998e-18,2.8072e-15,1.3124e-15,1.3124e-15
700e-3,0,-0,40,14e-9,-0,1.5194e-15,-346.431e-3,8.7059e-3,2.4368e-12,-301.449e-18,2.8392e-15,1.3284e-15,1.3284e-15
720e-3,0,-0,40,14e-9,-0,1.5295e-15,-346.431e-3,9.0839e-3,2.9613e-12,-306.651e-18,2.8697e-15,1.3436e-15,1.3436e-15
740e-3,0,-0,40,14e-9,-0,1.5391e-15,-346.431e-3,9.4477e-3,3.5900e-12,-311.625e-18,2.8988e-15,1.3582e-15,1.3582e-15
760e-3,0,-0,40,14e-9,-0,1.5483e-15,-346.431e-3,9.7971e-3,4.3427e-12,-316.385e-18,2.9268e-15,1.3722e-15,1.3722e-15
780e-3,0,-0,40,14e-9,-0,1.5571e-15,-346.431e-3,10.1323e-3,5.243e-12,-320.948e-18,2.9536e-15,1.3856e-15,1.3856e-15
800e-3,0,-0,40,14e-9,-0,1.5656e-15,-346.431e-3,10.4533e-3,6.3185e-12,-325.327e-18,2.9793e-15,1.3984e-15,1.3984e-15
0,0,20e-3,2,14e-9,504.645e-12,42.3918e-18,-362.599e-3,539.576e-12,-15.2421e-12,-243.159e-24,43.1348e-18,16.8611e-18,17.1537e-18
20e-3,0,20e-3,2,14e-9,978.502e-12,42.6843e-18,-362.599e-3,1.0462e-9,-29.5545e-12,-475.55e-24,43.7363e-18,17.1537e-18,17.4626e-18
40e-3,0,20e-3,2,14e-9,1.8972e-9,42.9929e-18,-362.599e-3,2.0287e-9,-57.3054e-12,-930.072e-24,44.3693e-18,17.4625e-18,17.7867e-18
60e-3,0,20e-3,2,14e-9,3.6783e-9,43.3166e-18,-362.599e-3,3.9336e-9,-111.11e-12,-1.8190e-21,45.0316e-18,17.7867e-18,18.1249e-18
80e-3,0,20e-3,2,14e-9,7.1304e-9,43.6539e-18,-362.599e-3,7.6268e-9,-215.419e-12,-3.5573e-21,45.7205e-18,18.1249e-18,18.4757e-18
100e-3,0,20e-3,2,14e-9,13.8185e-9,44.0029e-18,-362.599e-3,14.786e-9,-417.592e-12,-6.9553e-21,46.4335e-18,18.4756e-18,18.8379e-18
120e-3,0,20e-3,2,14e-9,26.7656e-9,44.3617e-18,-362.599e-3,28.6603e-9,-809.295e-12,-13.5921e-21,47.1699e-18,18.8377e-18,19.2121e-18
140e-3,0,20e-3,2,14e-9,51.79e-9,44.7293e-18,-362.599e-3,55.5336e-9,-1.5676e-9,-26.5333e-21,47.9347e-18,19.2119e-18,19.6029e-18
160e-3,0,20e-3,2,14e-9,100.012e-9,45.1069e-18,-362.599e-3,107.531e-9,-3.0334e-9,-51.684e-21,48.7451e-18,19.6023e-18,20.0228e-18
180e-3,0,20e-3,2,14e-9,192.403e-9,45.5014e-18,-362.599e-3,207.941e-9,-5.8587e-9,-100.25e-21,49.6417e-18,20.0215e-18,20.5001e-18
200e-3,0,20e-3,2,14e-9,367.495e-9,45.9294e-18,-362.599e-3,401.098e-9,-11.2745e-9,-192.887e-21,50.7086e-18,20.4973e-18,21.0913e-18
220e-3,0,20e-3,2,14e-9,692.641e-9,46.4259e-18,-362.599e-3,769.991e-9,-21.5498e-9,-365.588e-21,52.1015e-18,21.0841e-18,21.8974e-18
240e-3,0,20e-3,2,14e-9,1.2748e-6,47.0535e-18,-362.599e-3,1.4651e-6,-40.685e-9,-674.638e-21,54.0757e-18,21.8783e-18,23.0774e-18
260e-3,0,20e-3,2,14e-9,2.2552e-6,47.9084e-18,-362.599e-3,2.7441e-6,-75.2002e-9,-1.1910e-18,56.9751e-18,23.0258e-18,24.8294e-18
280e-3,0,20e-3,2,14e-9,3.7585e-6,49.1038e-18,-362.599e-3,5.0056e-6,-134.408e-9,-1.9697e-18,61.1156e-18,24.6976e-18,27.298e-18
300e-3,0,20e-3,2,14e-9,5.7938e-6,50.7118e-18,-362.599e-3,8.7721e-6,-229.134e-9,-2.9976e-18,66.5556e-18,27.0036e-18,30.432e-18
320e-3,0,20e-3,2,14e-9,8.1921e-6,52.689e-18,-362.599e-3,14.5742e-6,-368.607e-9,-4.1751e-18,72.9461e-18,29.8818e-18,33.9442e-18
340e-3,0,20e-3,2,14e-9,10.6802e-6,54.8713e-18,-362.599e-3,22.7728e-6,-557.407e-9,-5.3696e-18,79.6803e-18,33.0901e-18,37.4702e-18
360e-3,0,20e-3,2,14e-9,13.0226e-6,57.0636e-18,-362.599e-3,33.4563e-6,-794.817e-9,-6.4858e-18,86.2126e-18,36.3376e-18,40.755e-18
380e-3,0,20e-3,2,14e-9,15.0916e-6,59.1299e-18,-362.599e-3,46.4782e-6,-1.0764e-6,-7.4855e-18,92.2361e-18,39.4166e-18,43.6994e-18
400e-3,0,20e-3,2,14e-9,16.848e-6,61.0114e-18,-362.599e-3,61.5651e-6,-1.3963e-6,-8.3682e-18,97.6582e-18,42.2335e-18,46.3046e-18
420e-3,0,20e-3,2,14e-9,18.2985e-6,62.7009e-18,-362.599e-3,78.4039e-6,-1.7483e-6,-9.1487e-18,102.504e-18,44.7722e-18,48.6121e-18
440e-3,0,20e-3,2,14e-9,19.4667e-6,64.2149e-18,-362.599e-3,96.6887e-6,-2.1264e-6,-9.8443e-18,106.844e-18,47.0532e-18,50.6705e-18
460e-3,0,20e-3,2,14e-9,20.3798e-6,65.5766e-18,-362.599e-3,116.137e-6,-2.5253e-6,-10.4703e-18,110.752e-18,49.1091e-18,52.5233e-18
480e-3,0,20e-3,2,14e-9,21.0639e-6,66.8086e-18,-362.599e-3,136.494e-6,-2.9401e-6,-11.0389e-18,114.298e-18,50.9722e-18,54.2059e-18
500e-3,0,20e-3,2,14e-9,21.5431e-6,67.9307e-18,-362.599e-3,157.531e-6,-3.3665e-6,-11.5598e-18,117.537e-18,52.6712e-18,55.746e-18
520e-3,0,20e-3,2,14e-9,21.8395e-6,68.9594e-18,-362.599e-3,179.043e-6,-3.8006e-6,-12.0404e-18,120.516e-18,54.2302e-18,57.1656e-18
540e-3,0,20e-3,2,14e-9,21.9738e-6,69.9079e-18,-362.599e-3,200.847e-6,-4.239e-6,-12.4865e-18,123.271e-18,55.6688e-18,58.4819e-18
560e-3,0,20e-3,2,14e-9,21.9652e-6,70.7871e-18,-362.599e-3,222.783e-6,-4.6786e-6,-12.9026e-18,125.832e-18,57.0033e-18,59.7085e-18
580e-3,0,20e-3,2,14e-9,21.8318e-6,71.606e-18,-362.599e-3,244.707e-6,-5.1167e-6,-13.2925e-18,128.223e-18,58.2467e-18,60.8568e-18
600e-3,0,20e-3,2,14e-9,21.5903e-6,72.3719e-18,-362.599e-3,266.495e-6,-5.5511e-6,-13.6591e-18,130.466e-18,59.4101e-18,61.9356e-18
620e-3,0,20e-3,2,14e-9,21.2566e-6,73.0908e-18,-362.599e-3,288.04e-6,-5.9797e-6,-14.005e-18,132.575e-18,60.5024e-18,62.9525e-18
640e-3,0,20e-3,2,14e-9,20.8451e-6,73.7679e-18,-362.599e-3,309.251e-6,-6.4009e-6,-14.3321e-18,134.565e-18,61.5313e-18,63.914e-18
660e-3,0,20e-3,2,14e-9,20.3691e-6,74.4074e-18,-362.599e-3,330.049e-6,-6.8131e-6,-14.6423e-18,136.449e-18,62.5032e-18,64.8253e-18
680e-3,0,20e-3,2,14e-9,19.8407e-6,75.0131e-18,-362.599e-3,350.371e-6,-7.2153e-6,-14.9371e-18,138.235e-18,63.4238e-18,65.691e-18
700e-3,0,20e-3,2,14e-9,19.2707e-6,75.5881e-18,-362.599e-3,370.165e-6,-7.6065e-6,-15.2178e-18,139.933e-18,64.2976e-18,66.5152e-18
720e-3,0,20e-3,2,14e-9,18.6689e-6,76.1351e-18,-362.599e-3,389.389e-6,-7.9859e-6,-15.4856e-18,141.55e-18,65.1288e-18,67.3013e-18
740e-3,0,20e-3,2,14e-9,18.0439e-6,76.6565e-18,-362.599e-3,408.013e-6,-8.3531e-6,-15.7413e-18,143.093e-18,65.921e-18,68.0524e-18
760e-3,0,20e-3,2,14e-9,17.4031e-6,77.1545e-18,-362.599e-3,426.013e-6,-8.7075e-6,-15.986e-18,144.568e-18,66.6774e-18,68.771e-18
780e-3,0,20e-3,2,14e-9,16.753e-6,77.6308e-18,-362.599e-3,443.374e-6,-9.0491e-6,-16.2204e-18,145.98e-18,67.4007e-18,69.4598e-18
800e-3,0,20e-3,2,14e-9,16.0992e-6,78.0871e-18,-362.599e-3,460.087e-6,-9.3776e-6,-16.4453e-18,147.334e-18,68.0934e-18,70.1206e-18
0,0,20e-3,6,14e-9,1.4118e-9,123.589e-18,-365.698e-3,1.5095e-9,-42.6416e-12,-658.568e-24,129.572e-18,50.6647e-18,51.5472e-18
20e-3,0,20e-3,6,14e-9,2.7374e-9,124.471e-18,-365.698e-3,2.9270e-9,-82.682e-12,-1.2879e-21,131.385e-18,51.5472e-18,52.4779e-18
40e-3,0,20e-3,6,14e-9,5.3077e-9,125.401e-18,-365.698e-3,5.6755e-9,-160.319e-12,-2.5190e-21,133.292e-18,52.4779e-18,53.4539e-18
60e-3,0,20e-3,6,14e-9,10.2908e-9,126.376e-18,-365.698e-3,11.0048e-9,-310.847e-12,-4.9269e-21,135.285e-18,53.4539e-18,54.471e-18
80e-3,0,20e-3,6,14e-9,19.9492e-9,127.39e-18,-365.698e-3,21.3371e-9,-602.672e-12,-9.6356e-21,137.355e-18,54.4709e-18,55.524e-18
100e-3,0,20e-3,6,14e-9,38.6631e-9,128.439e-18,-365.698e-3,41.3669e-9,-1.1683e-9,-18.8411e-21,139.493e-18,55.5238e-18,56.609e-18
120e-3,0,20e-3,6,14e-9,74.8959e-9,129.514e-18,-365.698e-3,80.1859e-9,-2.2643e-9,-36.8243e-21,141.694e-18,56.6086e-18,57.7259e-18
140e-3,0,20e-3,6,14e-9,144.949e-9,130.613e-18,-365.698e-3,155.383e-9,-4.3864e-9,-71.9026e-21,143.971e-18,57.7251e-18,58.8855e-18
160e-3,0,20e-3,6,14e-9,280.023e-9,131.737e-18,-365.698e-3,300.914e-9,-8.4898e-9,-140.123e-21,146.365e-18,58.884e-18,60.1208e-18
180e-3,0,20e-3,6,14e-9,539.113e-9,132.904e-18,-365.698e-3,582.052e-9,-16.4034e-9,-272.03e-21,148.985e-18,60.1176e-18,61.5079e-18
200e-3,0,20e-3,6,14e-9,1.0311e-6,134.157e-18,-365.698e-3,1.1232e-6,-31.5892e-9,-524.251e-21,152.061e-18,61.5005e-18,63.2003e-18
220e-3,0,20e-3,6,14e-9,1.9485e-6,135.592e-18,-365.698e-3,2.1584e-6,-60.4588e-9,-996.585e-21,156.02e-18,63.1818e-18,65.4782e-18
240e-3,0,20e-3,6,14e-9,3.6027e-6,137.383e-18,-365.698e-3,4.1140e-6,-114.415e-9,-1.8485e-18,161.582e-18,65.4293e-18,68.793e-18
260e-3,0,20e-3,6,14e-9,6.4201e-6,139.804e-18,-365.698e-3,7.7287e-6,-212.321e-9,-3.2903e-18,169.753e-18,68.66e-18,73.7332e-18
280e-3,0,20e-3,6,14e-9,10.812e-6,143.197e-18,-365.698e-3,14.1672e-6,-381.786e-9,-5.5040e-18,181.536e-18,73.3889e-18,80.7867e-18
300e-3,0,20e-3,6,14e-9,16.8801e-6,147.813e-18,-365.698e-3,25.0032e-6,-656.109e-9,-8.4904e-18,197.271e-18,79.998e-18,89.9133e-18
320e-3,0,20e-3,6,14e-9,24.1799e-6,153.586e-18,-365.698e-3,41.9087e-6,-1.0652e-6,-11.9845e-18,216.097e-18,88.3953e-18,100.341e-18
340e-3,0,20e-3,6,14e-9,31.8816e-6,160.065e-18,-365.698e-3,66.1095e-6,-1.6259e-6,-15.5872e-18,236.247e-18,97.9186e-18,110.968e-18
360e-3,0,20e-3,6,14e-9,39.2125e-6,166.659e-18,-365.698e-3,98.0021e-6,-2.3380e-6,-18.9864e-18,256.001e-18,107.685e-18,120.957e-18
380e-3,0,20e-3,6,14e-9,45.7239e-6,172.922e-18,-365.698e-3,137.213e-6,-3.1889e-6,-22.0433e-18,274.322e-18,117.017e-18,129.944e-18
400e-3,0,20e-3,6,14e-9,51.2615e-6,178.646e-18,-365.698e-3,182.922e-6,-4.1604e-6,-24.7443e-18,290.849e-18,125.588e-18,137.901e-18
420e-3,0,20e-3,6,14e-9,55.8334e-6,183.791e-18,-365.698e-3,234.154e-6,-5.2329e-6,-27.1298e-18,305.623e-18,133.321e-18,144.943e-18
440e-3,0,20e-3,6,14e-9,59.5107e-6,188.4e-18,-365.698e-3,289.944e-6,-6.3878e-6,-29.2522e-18,318.843e-18,140.268e-18,151.215e-18
460e-3,0,20e-3,6,14e-9,62.3794e-6,192.542e-18,-365.698e-3,349.396e-6,-7.6079e-6,-31.159e-18,330.736e-18,146.524e-18,156.853e-18
480e-3,0,20e-3,6,14e-9,64.5237e-6,196.286e-18,-365.698e-3,411.702e-6,-8.8781e-6,-32.8885e-18,341.513e-18,152.188e-18,161.965e-18
500e-3,0,20e-3,6,14e-9,66.0214e-6,199.693e-18,-365.698e-3,476.139e-6,-10.1846e-6,-34.4708e-18,351.347e-18,157.348e-18,166.639e-18
520e-3,0,20e-3,6,14e-9,66.944e-6,202.813e-18,-365.698e-3,542.06e-6,-11.5152e-6,-35.929e-18,360.382e-18,162.078e-18,170.943e-18
540e-3,0,20e-3,6,14e-9,67.3577e-6,205.688e-18,-365.698e-3,608.891e-6,-12.859e-6,-37.2813e-18,368.731e-18,166.44e-18,174.931e-18
560e-3,0,20e-3,6,14e-9,67.3241e-6,208.351e-18,-365.698e-3,676.126e-6,-14.2065e-6,-38.5418e-18,376.487e-18,170.483e-18,178.644e-18
580e-3,0,20e-3,6,14e-9,66.901e-6,210.829e-18,-365.698e-3,743.319e-6,-15.5494e-6,-39.722e-18,383.726e-18,174.248e-18,182.118e-18
600e-3,0,20e-3,6,14e-9,66.1418e-6,213.146e-18,-365.698e-3,810.081e-6,-16.8803e-6,-40.8313e-18,390.509e-18,177.768e-18,185.381e-18
620e-3,0,20e-3,6,14e-9,65.0966e-6,215.32e-18,-365.698e-3,876.079e-6,-18.1931e-6,-41.8771e-18,396.887e-18,181.072e-18,188.455e-18
640e-3,0,20e-3,6,14e-9,63.8111e-6,217.366e-18,-365.698e-3,941.028e-6,-19.4826e-6,-42.8661e-18,402.903e-18,184.183e-18,191.36e-18
660e-3,0,20e-3,6,14e-9,62.3272e-6,219.299e-18,-365.698e-3,1.0046e-3,-20.7442e-6,-43.8035e-18,408.593e-18,187.12e-18,194.113e-18
680e-3,0,20e-3,6,14e-9,60.6829e-6,221.128e-18,-365.698e-3,1.0668e-3,-21.9746e-6,-44.694e-18,413.988e-18,189.901e-18,196.727e-18
700e-3,0,20e-3,6,14e-9,58.9122e-6,222.864e-18,-365.698e-3,1.1274e-3,-23.1707e-6,-45.5417e-18,419.116e-18,192.541e-18,199.215e-18
720e-3,0,20e-3,6,14e-9,57.0455e-6,224.516e-18,-365.698e-3,1.1861e-3,-24.3304e-6,-46.3501e-18,423.999e-18,195.051e-18,201.588e-18
740e-3,0,20e-3,6,14e-9,55.1093e-6,226.09e-18,-365.698e-3,1.2430e-3,-25.4521e-6,-47.1221e-18,428.657e-18,197.442e-18,203.855e-18
760e-3,0,20e-3,6,14e-9,53.1269e-6,227.592e-18,-365.698e-3,1.2980e-3,-26.5345e-6,-47.8606e-18,433.108e-18,199.725e-18,206.023e-18
780e-3,0,20e-3,6,14e-9,51.1184e-6,229.03e-18,-365.698e-3,1.3510e-3,-27.577e-6,-48.5679e-18,437.369e-18,201.908e-18,208.101e-18
800e-3,0,20e-3,6,14e-9,49.1011e-6,230.406e-18,-365.698e-3,1.4020e-3,-28.5792e-6,-49.2462e-18,441.452e-18,203.998e-18,210.094e-18
0,0,20e-3,10,14e-9,2.5433e-9,206.091e-18,-363.329e-3,2.7193e-9,-76.8169e-12,-1.1875e-21,216.178e-18,84.5507e-18,86.0278e-18
20e-3,0,20e-3,10,14e-9,4.9314e-9,207.567e-18,-363.329e-3,5.2729e-9,-148.948e-12,-2.3225e-21,219.213e-18,86.0277e-18,87.585e-18
40e-3,0,20e-3,10,14e-9,9.5616e-9,209.123e-18,-363.329e-3,10.2243e-9,-288.807e-12,-4.5424e-21,222.402e-18,87.585e-18,89.2174e-18
60e-3,0,20e-3,10,14e-9,18.538e-9,210.753e-18,-363.329e-3,19.8246e-9,-559.972e-12,-8.8841e-21,225.735e-18,89.2173e-18,90.9177e-18
80e-3,0,20e-3,10,14e-9,35.9362e-9,212.449e-18,-363.329e-3,38.4374e-9,-1.0856e-9,-17.3748e-21,229.195e-18,90.9175e-18,92.6778e-18
100e-3,0,20e-3,10,14e-9,69.644e-9,214.201e-18,-363.329e-3,74.5187e-9,-2.1046e-9,-33.9725e-21,232.769e-18,92.6774e-18,94.4913e-18
120e-3,0,20e-3,10,14e-9,134.899e-9,215.998e-18,-363.329e-3,144.444e-9,-4.0787e-9,-66.3926e-21,236.451e-18,94.4906e-18,96.36e-18
140e-3,0,20e-3,10,14e-9,261.036e-9,217.834e-18,-363.329e-3,279.886e-9,-7.9007e-9,-129.616e-21,240.263e-18,96.3586e-18,98.3048e-18
160e-3,0,20e-3,10,14e-9,504.137e-9,219.715e-18,-363.329e-3,541.968e-9,-15.2893e-9,-252.51e-21,244.289e-18,98.302e-18,100.387e-18
180e-3,0,20e-3,10,14e-9,970.029e-9,221.673e-18,-363.329e-3,1.0481e-6,-29.5323e-9,-489.9e-21,248.727e-18,100.381e-18,102.745e-18
200e-3,0,20e-3,10,14e-9,1.8534e-6,223.79e-18,-363.329e-3,2.0219e-6,-56.8414e-9,-942.981e-21,253.987e-18,102.732e-18,105.655e-18
220e-3,0,20e-3,10,14e-9,3.4953e-6,226.237e-18,-363.329e-3,3.8823e-6,-108.679e-9,-1.7885e-18,260.836e-18,105.621e-18,109.615e-18
240e-3,0,20e-3,10,14e-9,6.4402e-6,229.323e-18,-363.329e-3,7.3903e-6,-205.295e-9,-3.3046e-18,270.533e-18,109.523e-18,115.41e-18
260e-3,0,20e-3,10,14e-9,11.4124e-6,233.524e-18,-363.329e-3,13.8517e-6,-379.81e-9,-5.8459e-18,284.791e-18,115.161e-18,124.03e-18
280e-3,0,20e-3,10,14e-9,19.065e-6,239.408e-18,-363.329e-3,25.2959e-6,-679.793e-9,-9.6940e-18,305.215e-18,123.392e-18,136.223e-18
300e-3,0,20e-3,10,14e-9,29.4717e-6,247.352e-18,-363.329e-3,44.4016e-6,-1.161e-6,-14.7997e-18,332.166e-18,134.789e-18,151.778e-18
320e-3,0,20e-3,10,14e-9,41.787e-6,257.164e-18,-363.329e-3,73.9155e-6,-1.8715e-6,-20.6767e-18,363.97e-18,149.079e-18,169.291e-18
340e-3,0,20e-3,10,14e-9,54.6007e-6,268.038e-18,-363.329e-3,115.736e-6,-2.8357e-6,-26.6604e-18,397.607e-18,165.074e-18,186.933e-18
360e-3,0,20e-3,10,14e-9,66.678e-6,278.996e-18,-363.329e-3,170.353e-6,-4.0505e-6,-32.2635e-18,430.314e-18,181.312e-18,203.402e-18
380e-3,0,20e-3,10,14e-9,77.3387e-6,289.341e-18,-363.329e-3,237.026e-6,-5.4933e-6,-37.2858e-18,460.51e-18,196.736e-18,218.174e-18
400e-3,0,20e-3,10,14e-9,86.3696e-6,298.769e-18,-363.329e-3,314.337e-6,-7.1331e-6,-41.7204e-18,487.703e-18,210.857e-18,231.246e-18
420e-3,0,20e-3,10,14e-9,93.803e-6,307.236e-18,-363.329e-3,400.655e-6,-8.9374e-6,-45.6399e-18,512.006e-18,223.586e-18,242.82e-18
440e-3,0,20e-3,10,14e-9,99.7631e-6,314.822e-18,-363.329e-3,494.382e-6,-10.8754e-6,-49.1313e-18,533.763e-18,235.022e-18,253.14e-18
460e-3,0,20e-3,10,14e-9,104.394e-6,321.644e-18,-363.329e-3,594.045e-6,-12.9191e-6,-52.2717e-18,553.353e-18,245.327e-18,262.427e-18
480e-3,0,20e-3,10,14e-9,107.834e-6,327.815e-18,-363.329e-3,698.314e-6,-15.0432e-6,-55.1235e-18,571.12e-18,254.663e-18,270.857e-18
500e-3,0,20e-3,10,14e-9,110.212e-6,333.435e-18,-363.329e-3,806e-6,-17.2254e-6,-57.7349e-18,587.347e-18,263.175e-18,278.572e-18
520e-3,0,20e-3,10,14e-9,111.645e-6,338.585e-18,-363.329e-3,916.042e-6,-19.4454e-6,-60.1436e-18,602.265e-18,270.984e-18,285.681e-18
540e-3,0,20e-3,10,14e-9,112.243e-6,343.333e-18,-363.329e-3,1.0275e-3,-21.6856e-6,-62.3787e-18,616.061e-18,278.189e-18,292.272e-18
560e-3,0,20e-3,10,14e-9,112.108e-6,347.734e-18,-363.329e-3,1.1395e-3,-23.9303e-6,-64.4634e-18,628.884e-18,284.871e-18,298.413e-18
580e-3,0,20e-3,10,14e-9,111.335e-6,351.833e-18,-363.329e-3,1.2514e-3,-26.1657e-6,-66.4163e-18,640.858e-18,291.097e-18,304.161e-18
600e-3,0,20e-3,10,14e-9,110.012e-6,355.666e-18,-363.329e-3,1.3625e-3,-28.38e-6,-68.2524e-18,652.082e-18,296.921e-18,309.561e-18
620e-3,0,20e-3,10,14e-9,108.221e-6,359.264e-18,-363.329e-3,1.4723e-3,-30.563e-6,-69.9843e-18,662.641e-18,302.389e-18,314.651e-18
640e-3,0,20e-3,10,14e-9,106.039e-6,362.653e-18,-363.329e-3,1.5802e-3,-32.7062e-6,-71.6224e-18,672.603e-18,307.54e-18,319.463e-18
660e-3,0,20e-3,10,14e-9,103.534e-6,365.853e-18,-363.329e-3,1.6860e-3,-34.8024e-6,-73.1756e-18,682.029e-18,312.405e-18,324.024e-18
680e-3,0,20e-3,10,14e-9,100.768e-6,368.884e-18,-363.329e-3,1.7893e-3,-36.8458e-6,-74.6515e-18,690.969e-18,317.012e-18,328.357e-18
700e-3,0,20e-3,10,14e-9,97.7983e-6,371.761e-18,-363.329e-3,1.8898e-3,-38.8318e-6,-76.0566e-18,699.467e-18,321.386e-18,332.482e-18
720e-3,0,20e-3,10,14e-9,94.6736e-6,374.498e-18,-363.329e-3,1.9874e-3,-40.7567e-6,-77.3968e-18,707.562e-18,325.546e-18,336.416e-18
740e-3,0,20e-3,10,14e-9,91.438e-6,377.107e-18,-363.329e-3,2.0818e-3,-42.618e-6,-78.677e-18,715.285e-18,329.511e-18,340.174e-18
760e-3,0,20e-3,10,14e-9,88.1294e-6,379.599e-18,-363.329e-3,2.1730e-3,-44.4138e-6,-79.9018e-18,722.667e-18,333.296e-18,343.771e-18
780e-3,0,20e-3,10,14e-9,84.7809e-6,381.983e-18,-363.329e-3,2.2609e-3,-46.1429e-6,-81.075e-18,729.733e-18,336.916e-18,347.217e-18
800e-3,0,20e-3,10,14e-9,81.4206e-6,384.266e-18,-363.329e-3,2.3455e-3,-47.8049e-6,-82.2004e-18,736.507e-18,340.383e-18,350.524e-18
0,0,20e-3,20,14e-9,7.5776e-9,412.1e-18,-353.096e-3,8.1021e-9,-228.871e-12,-3.3324e-21,432.192e-18,169.021e-18,171.972e-18
