vgs,vds,vsb,fins,length,id,gm,gds,cdd,cgg
0.46,0.38,0.0,5.0,4.0,7.412e-06,9.218657000835173e-05,1.694e-06,3.9534087864026806e-17,3.8978637112636092e-16
0.48,0.38,0.0,5.0,4.0,9.395e-06,0.00010615799396218951,2.09e-06,4.047310202826899e-17,3.9413130107276965e-16
0.5,0.38,0.0,5.0,4.0,1.166e-05,0.00012038177478384678,2.537e-06,4.1428031686820355e-17,3.9826932959315892e-16
0.52,0.38,0.0,5.0,4.0,1.421e-05,0.00013456482674217818,3.049e-06,4.2398876839680924e-17,4.022322876761471e-16
0.54,0.38,0.0,5.0,4.0,1.704e-05,0.00014835831704563778,3.644e-06,4.341746847546905e-17,4.060520063103526e-16
0.56,0.38,0.0,5.0,4.0,2.014e-05,0.00016150110347287432,4.356e-06,4.4483806594184755e-17,4.097921474730122e-16
0.58,0.38,0.0,5.0,4.0,2.35e-05,0.00017463686826167768,5.235e-06,4.564563767875559e-17,4.134845421527441e-16
0.6,0.38,0.0,5.0,4.0,2.712e-05,0.00018695022107681461,6.352e-06,4.6934792717799934e-17,4.1717693683247607e-16
0.62,0.38,0.0,5.0,4.0,3.097e-05,0.00019806064422625907,7.808e-06,4.839901819424537e-17,4.2093299348944484e-16
0.64,0.38,0.0,5.0,4.0,3.504e-05,0.00020880599961453804,9.73e-06,5.0054229602401085e-17,4.2476862761795945e-16
0.66,0.38,0.0,5.0,4.0,3.931e-05,0.00021771295250836694,1.227e-05,5.191634243657626e-17,4.2873158570094766e-16
0.68,0.38,0.0,5.0,4.0,4.374e-05,0.00022534018634598054,1.559e-05,5.401718768538928e-17,4.3279003674979103e-16
0.7,0.38,0.0,5.0,4.0,4.832e-05,0.00023242469890292513,1.983e-05,5.632493436022176e-17,4.369758117531079e-16
0.72,0.38,0.0,5.0,4.0,5.302e-05,0.00023695781163272437,2.514e-05,5.880775147245534e-17,4.412411642279707e-16
0.74,0.38,0.0,5.0,4.0,5.779e-05,0.00024024164975898287,3.159e-05,6.146563902208998e-17,4.455701786800702e-16
0.76,0.38,0.0,5.0,4.0,6.262e-05,0.00024207318452411296,3.92e-05,6.423493503188896e-17,4.49915108626479e-16
0.78,0.38,0.0,5.0,4.0,6.746e-05,0.0002419632073373422,4.795e-05,6.709972400754308e-17,4.542441230785785e-16
0.8,0.38,0.0,5.0,4.0,7.23e-05,0.0002420693359321155,5.775e-05,6.998042847750638e-17,4.585413065420597e-16
0.0,0.4,0.0,5.0,4.0,1.722e-11,6.249388699655696e-10,6.882e-12,2.6435636047563816e-17,3.034129835103893e-16
0.02,0.4,0.0,5.0,4.0,3.323e-11,1.0821747597145988e-09,1.083e-11,2.669028395651085e-17,3.0487720898683473e-16
0.04,0.4,0.0,5.0,4.0,6.461e-11,2.158991261541978e-09,1.88e-11,2.6960847359767072e-17,3.0635734995758935e-16
0.06,0.4,0.0,5.0,4.0,1.261e-10,4.214097266525337e-09,3.462e-11,2.7247326257332483e-17,3.0786932191696236e-16
0.08,0.4,0.0,5.0,4.0,2.463e-10,8.241518065745143e-09,6.576e-11,2.7549720649207084e-17,3.0939720937064457e-16
0.1,0.4,0.0,5.0,4.0,4.814e-10,1.612148336963953e-08,1.269e-10,2.7868030535390874e-17,3.1090918133001757e-16
0.12,0.4,0.0,5.0,4.0,9.412e-10,3.152053842264061e-08,2.465e-10,2.8202255915883857e-17,3.1242115328939057e-16
0.14,0.4,0.0,5.0,4.0,1.84e-09,6.161167353567789e-08,4.805e-10,2.856831228499521e-17,3.1393312524876357e-16
0.16,0.4,0.0,5.0,4.0,3.595e-09,1.201519457420827e-07,9.375e-10,2.8950284148415765e-17,3.1547692819675495e-16
0.18,0.4,0.0,5.0,4.0,7.016e-09,2.3427580592558795e-07,1.829e-09,2.9348171506145504e-17,3.171003086162923e-16
0.2,0.4,0.0,5.0,4.0,1.367e-08,4.5417599269869146e-07,3.56e-09,2.979380534680281e-17,3.1893059046184905e-16
0.22,0.4,0.0,5.0,4.0,2.651e-08,8.734591808558453e-07,6.904e-09,3.0255354681769303e-17,3.2117467515944476e-16
0.24,0.4,0.0,5.0,4.0,5.104e-08,1.65809826522966e-06,1.329e-08,3.0748735005354184e-17,3.241508725952633e-16
0.26,0.4,0.0,5.0,4.0,9.7e-08,3.0686798213196337e-06,2.524e-08,3.1273946317557437e-17,3.282411546327249e-16
0.28,0.4,0.0,5.0,4.0,1.804e-07,5.472780443882631e-06,4.69e-08,3.1830988618379074e-17,3.337001691807769e-16
0.3,0.4,0.0,5.0,4.0,3.251e-07,9.257385174505897e-06,8.43e-08,3.2419861907819084e-17,3.4040059228494573e-16
0.32,0.4,0.0,5.0,4.0,5.618e-07,1.4710308113976268e-05,1.45e-07,3.3056481680186664e-17,3.4775355065579134e-16
0.34,0.4,0.0,5.0,4.0,9.254e-07,2.1949187978000363e-05,2.369e-07,3.3740847935481815e-17,3.5510650902663686e-16
0.36,0.4,0.0,5.0,4.0,1.451e-06,3.087560530201233e-05,3.666e-07,3.4457045179395344e-17,3.6201383355682516e-16
0.38,0.4,0.0,5.0,4.0,2.17e-06,4.124071546091914e-05,5.383e-07,3.522098890623644e-17,3.6833228479757336e-16
0.4,0.4,0.0,5.0,4.0,3.109e-06,5.286352082827065e-05,7.536e-07,3.60326791160051e-17,3.741096092318092e-16
0.42,0.4,0.0,5.0,4.0,4.291e-06,6.545676435068509e-05,1.012e-06,3.687620031439215e-17,3.793935533424601e-16
0.44,0.4,0.0,5.0,4.0,5.732e-06,7.876058409247564e-05,1.312e-06,3.775155250139757e-17,3.8431144108399967e-16
0.46,0.4,0.0,5.0,4.0,7.445e-06,9.260170088181999e-05,1.654e-06,3.865873567702138e-17,3.8889510344504626e-16
0.48,0.4,0.0,5.0,4.0,9.437e-06,0.00010658297310132875,2.037e-06,3.958183434695437e-17,3.9324003339145503e-16
0.5,0.4,0.0,5.0,4.0,1.171e-05,0.00012081672735382703,2.466e-06,4.0520848511196555e-17,3.9736214641753514e-16
0.52,0.4,0.0,5.0,4.0,1.427e-05,0.00013510007740324322,2.947e-06,4.149169366405712e-17,4.0130918900621414e-16
0.54,0.4,0.0,5.0,4.0,1.711e-05,0.00014878228167115992,3.495e-06,4.249436980553606e-17,4.050970766518012e-16
0.56,0.4,0.0,5.0,4.0,2.022e-05,0.00016227039511092125,4.132e-06,4.3512961441324186e-17,4.087894713315332e-16
0.58,0.4,0.0,5.0,4.0,2.36e-05,0.00017563573708394986,4.892e-06,4.461113054865826e-17,4.1240228853971925e-16
0.6,0.4,0.0,5.0,4.0,2.724e-05,0.0001881854541496676,5.826e-06,4.577296163322911e-17,4.159673592649777e-16
0.62,0.4,0.0,5.0,4.0,3.112e-05,0.00019962084311256955,7.007e-06,4.7078032166582646e-17,4.195483454845453e-16
0.64,0.4,0.0,5.0,4.0,3.522e-05,0.00021032997099644691,8.529e-06,4.8510426654409705e-17,4.2316116269273134e-16
0.66,0.4,0.0,5.0,4.0,3.953e-05,0.000220558070498019,1.051e-05,5.0133807073947034e-17,4.268535573724633e-16
0.68,0.4,0.0,5.0,4.0,4.403e-05,0.00022893534220428104,1.31e-05,5.193225793088545e-17,4.306255295237413e-16
0.7,0.4,0.0,5.0,4.0,4.868e-05,0.00023619855667887418,1.642e-05,5.393761021384333e-17,4.344929946408743e-16
0.72,0.4,0.0,5.0,4.0,5.347e-05,0.0002422684270742188,2.064e-05,5.61180329342023e-17,4.384559527238625e-16
0.74,0.4,0.0,5.0,4.0,5.836e-05,0.00024672533021705367,2.586e-05,5.848944158627154e-17,4.4249848827839663e-16
0.76,0.4,0.0,5.0,4.0,6.333e-05,0.0002498278472503891,3.216e-05,6.100408968712349e-17,4.465887703158584e-16
0.78,0.4,0.0,5.0,4.0,6.834e-05,0.0002509604751730026,3.957e-05,6.364606174244895e-17,4.507267988362476e-16
0.8,0.4,0.0,5.0,4.0,7.336e-05,0.0002508433486148561,4.807e-05,6.638352676362955e-17,4.548648273566369e-16
0.0,0.42,0.0,5.0,4.0,1.736e-11,6.251333351838742e-10,6.976e-12,2.6165072644307593e-17,3.031583356014423e-16
0.02,0.42,0.0,5.0,4.0,3.345e-11,1.0890526981420697e-09,1.076e-11,2.6403805058945437e-17,3.046066455835785e-16
0.04,0.42,0.0,5.0,4.0,6.498e-11,2.1659857854882248e-09,1.843e-11,2.6658452967892474e-17,3.060867865543331e-16
0.06,0.42,0.0,5.0,4.0,1.267e-10,4.236257264360868e-09,3.367e-11,2.692901637114869e-17,3.0758284301939696e-16
0.08,0.42,0.0,5.0,4.0,2.476e-10,8.285400384107226e-09,6.369e-11,2.7215495268714108e-17,3.0907889948446075e-16
0.1,0.42,0.0,5.0,4.0,4.839e-10,1.6208823356843463e-08,1.226e-10,2.7517889660588706e-17,3.105749559495246e-16
0.12,0.42,0.0,5.0,4.0,9.461e-10,3.166734425160728e-08,2.381e-10,2.7836199546772496e-17,3.1207101241458843e-16
0.14,0.42,0.0,5.0,4.0,1.849e-09,6.191225852905375e-08,4.638e-10,2.817042492726547e-17,3.135670688796522e-16
0.16,0.42,0.0,5.0,4.0,3.613e-09,1.2076809252449196e-07,9.048e-10,2.8536481296376833e-17,3.150790408390252e-16
0.18,0.42,0.0,5.0,4.0,7.052e-09,2.3556107869190846e-07,1.765e-09,2.8918453159797386e-17,3.166865057642534e-16
0.2,0.42,0.0,5.0,4.0,1.374e-08,4.562194362130374e-07,3.436e-09,2.9316340517527125e-17,3.184849566211918e-16
0.22,0.42,0.0,5.0,4.0,2.664e-08,8.781022983586257e-07,6.664e-09,2.976197435818443e-17,3.2069721033016913e-16
0.24,0.42,0.0,5.0,4.0,5.13e-08,1.6659857184342891e-06,1.283e-08,3.022352369315093e-17,3.2364157677736922e-16
0.26,0.42,0.0,5.0,4.0,9.75e-08,3.087994506221169e-06,2.437e-08,3.0716904016735806e-17,3.2770002782621255e-16
0.28,0.42,0.0,5.0,4.0,1.814e-07,5.498633850270544e-06,4.53e-08,3.124211532893906e-17,3.3312721138564617e-16
0.3,0.42,0.0,5.0,4.0,3.267e-07,9.299670491293434e-06,8.149e-08,3.179915762976069e-17,3.397798880068874e-16
0.32,0.42,0.0,5.0,4.0,5.646e-07,1.4785333480498382e-05,1.403e-07,3.240394641350989e-17,3.4710101538911454e-16
0.34,0.42,0.0,5.0,4.0,9.3e-07,2.205680119512424e-05,2.296e-07,3.304056618587748e-17,3.544062272770325e-16
0.36,0.42,0.0,5.0,4.0,1.458e-06,3.1000127066995734e-05,3.559e-07,3.372493244117262e-17,3.6128172081860245e-16
0.38,0.42,0.0,5.0,4.0,2.18e-06,4.144507129603017e-05,5.236e-07,3.4457045179395344e-17,3.6756834107073227e-16
0.4,0.42,0.0,5.0,4.0,3.124e-06,5.3121551674769853e-05,7.342e-07,3.523690440054563e-17,3.732979190220405e-16
0.42,0.42,0.0,5.0,4.0,4.311e-06,6.57202450494558e-05,9.873e-07,3.6048594610314295e-17,3.7856594763838227e-16
0.44,0.42,0.0,5.0,4.0,5.758e-06,7.90986705310097e-05,1.281e-06,3.6892115808701344e-17,3.8345200439130347e-16
0.46,0.42,0.0,5.0,4.0,7.478e-06,9.293583434878627e-05,1.615e-06,3.778338349001596e-17,3.880197512580409e-16
0.48,0.42,0.0,5.0,4.0,9.477e-06,0.00010700843295516649,1.987e-06,3.8690566665639763e-17,3.923487657101404e-16
0.5,0.42,0.0,5.0,4.0,1.176e-05,0.00012133075447150593,2.401e-06,3.962958082988194e-17,3.964549632419113e-16
0.52,0.42,0.0,5.0,4.0,1.433e-05,0.00013561838883832634,2.859e-06,4.0600425982742504e-17,4.003860903362811e-16
0.54,0.42,0.0,5.0,4.0,1.718e-05,0.00014919500881314777,3.372e-06,4.157127113560306e-17,4.0417397798186823e-16
0.56,0.42,0.0,5.0,4.0,2.03e-05,0.00016310157590908582,3.955e-06,4.257394727708201e-17,4.0783454167298183e-16
0.58,0.42,0.0,5.0,4.0,2.37e-05,0.0001763978859481159,4.633e-06,4.3624369901488513e-17,4.113836969039311e-16
0.6,0.42,0.0,5.0,4.0,2.735e-05,0.0001888056778948587,5.441e-06,4.473845450313178e-17,4.148851056519528e-16
0.62,0.42,0.0,5.0,4.0,3.125e-05,0.00020087860087005161,6.43e-06,4.591620108201181e-17,4.183387679170469e-16
0.64,0.42,0.0,5.0,4.0,3.538e-05,0.00021217871622135066,7.672e-06,4.7205356121056154e-17,4.2179243018214103e-16
0.66,0.42,0.0,5.0,4.0,3.973e-05,0.00022240493103975586,9.258e-06,4.8621835114574026e-17,4.2527792343585356e-16
0.68,0.42,0.0,5.0,4.0,4.427e-05,0.00023169995641484248,1.13e-05,5.01974690511838e-17,4.2882707866680283e-16
0.7,0.42,0.0,5.0,4.0,4.899e-05,0.00023979323929490906,1.392e-05,5.193225793088545e-17,4.324239803806797e-16
0.72,0.42,0.0,5.0,4.0,5.385e-05,0.00024612468159832137,1.726e-05,5.3842117247988194e-17,4.3610045956610243e-16
0.74,0.42,0.0,5.0,4.0,5.883e-05,0.00025170643110699145,2.144e-05,5.592704700249202e-17,4.398565162230712e-16
0.76,0.42,0.0,5.0,4.0,6.391e-05,0.0002560475899677215,2.657e-05,5.817113170008774e-17,4.4367623485727665e-16
0.78,0.42,0.0,5.0,4.0,6.906e-05,0.0002586004034137299,3.272e-05,6.055845584646618e-17,4.47559615468719e-16
0.8,0.42,0.0,5.0,4.0,7.424e-05,0.0002590596332191477,3.994e-05,6.307310394731813e-17,4.514907425630888e-16
0.0,0.44,0.0,5.0,4.0,1.75e-11,6.289382297717794e-10,7.093e-12,2.5894509241051374e-17,3.029196031868044e-16
0.02,0.44,0.0,5.0,4.0,3.366e-11,1.0934947656225456e-09,1.071e-11,2.6133241655689218e-17,3.043519976746315e-16
0.04,0.44,0.0,5.0,4.0,6.535e-11,2.17885485693689e-09,1.808e-11,2.6371974070327056e-17,3.0581622315107693e-16
0.06,0.44,0.0,5.0,4.0,1.274e-10,4.253842117495317e-09,3.275e-11,2.6626621979274092e-17,3.0729636412183156e-16
0.08,0.44,0.0,5.0,4.0,2.488e-10,8.326713142584338e-09,6.168e-11,2.6897185382530315e-17,3.0879242058689535e-16
0.1,0.44,0.0,5.0,4.0,4.863e-10,1.6281024744312196e-08,1.185e-10,2.7183664280095727e-17,3.1027256155765e-16
0.12,0.44,0.0,5.0,4.0,9.508e-10,3.1862318127531544e-08,2.298e-10,2.7486058671970324e-17,3.1173678703409545e-16
0.14,0.44,0.0,5.0,4.0,1.859e-09,6.220022576607942e-08,4.474e-10,2.780436855815412e-17,3.1321692800485003e-16
0.16,0.44,0.0,5.0,4.0,3.631e-09,1.21416490181184e-07,8.727e-10,2.81385939386471e-17,3.1471298446991387e-16
0.18,0.44,0.0,5.0,4.0,7.087e-09,2.3642973325275015e-07,1.702e-09,2.850465030775846e-17,3.162886184065236e-16
0.2,0.44,0.0,5.0,4.0,1.38e-08,4.583978631973091e-07,3.313e-09,2.888662217117901e-17,3.1807115376915285e-16
0.22,0.44,0.0,5.0,4.0,2.677e-08,8.827720200269526e-07,6.426e-09,2.928450952890874e-17,3.2026749198382103e-16
0.24,0.44,0.0,5.0,4.0,5.156e-08,1.6751302083821166e-06,1.237e-08,2.973014336956605e-17,3.231641119480935e-16
0.26,0.44,0.0,5.0,4.0,9.798e-08,3.099248427966331e-06,2.351e-08,3.0191692704532547e-17,3.2719073200831844e-16
0.28,0.44,0.0,5.0,4.0,1.822e-07,5.52548930458898e-06,4.373e-08,3.068507302811742e-17,3.3258608457913375e-16
0.3,0.44,0.0,5.0,4.0,3.283e-07,9.349006776310698e-06,7.871e-08,3.121028434032068e-17,3.3920693021175655e-16
0.32,0.44,0.0,5.0,4.0,5.674e-07,1.4861137695725507e-05,1.357e-07,3.17832421354515e-17,3.4648031111105616e-16
0.34,0.44,0.0,5.0,4.0,9.346e-07,2.2154256065222586e-05,2.223e-07,3.23880309192007e-17,3.537536920103558e-16
0.36,0.44,0.0,5.0,4.0,1.465e-06,3.1164543451495084e-05,3.452e-07,3.3024650691568286e-17,3.605814390689981e-16
0.38,0.44,0.0,5.0,4.0,2.191e-06,4.1649926839863105e-05,5.088e-07,3.372493244117262e-17,3.668203128382004e-16
0.4,0.44,0.0,5.0,4.0,3.139e-06,5.333768906686925e-05,7.146e-07,3.4457045179395344e-17,3.725180598008902e-16
0.42,0.44,0.0,5.0,4.0,4.331e-06,6.600088001734589e-05,9.624e-07,3.523690440054563e-17,3.777542574286136e-16
0.44,0.44,0.0,5.0,4.0,5.784e-06,7.940995318723133e-05,1.25e-06,3.606451010462349e-17,3.826084831929164e-16
0.46,0.44,0.0,5.0,4.0,7.51e-06,9.321006875601234e-05,1.577e-06,3.692394679731972e-17,3.871603145653446e-16
0.48,0.44,0.0,5.0,4.0,9.516e-06,0.00010755037299052119,1.94e-06,3.7815214478634336e-17,3.91473413523135e-16
0.5,0.44,0.0,5.0,4.0,1.181e-05,0.00012158827896142345,2.34e-06,3.873831314856733e-17,3.955636955605967e-16
0.52,0.44,0.0,5.0,4.0,1.438e-05,0.00013569659132402974,2.781e-06,3.9693242807118704e-17,3.9947890716065727e-16
0.54,0.44,0.0,5.0,4.0,1.724e-05,0.00015012551606294886,3.267e-06,4.066408795997926e-17,4.0325087931193524e-16
0.56,0.44,0.0,5.0,4.0,2.038e-05,0.0001638005428217741,3.811e-06,4.165084860714901e-17,4.068955275087396e-16
0.58,0.44,0.0,5.0,4.0,2.379e-05,0.0001771715110475469,4.429e-06,4.268535573724633e-17,4.104128517510705e-16
0.6,0.44,0.0,5.0,4.0,2.746e-05,0.00018951221058442286,5.146e-06,4.373577836165284e-17,4.1386651401616467e-16
0.62,0.44,0.0,5.0,4.0,3.137e-05,0.00020177924581355792,6.001e-06,4.484986296329611e-17,4.172405988097128e-16
0.64,0.44,0.0,5.0,4.0,3.553e-05,0.00021387000455895847,7.045e-06,4.604352503648533e-17,4.2059876810895185e-16
0.66,0.44,0.0,5.0,4.0,3.991e-05,0.00022373833114341552,8.346e-06,4.7332680075529674e-17,4.2394102191388163e-16
0.68,0.44,0.0,5.0,4.0,4.448e-05,0.00023367586926495933,9.991e-06,4.873324357473836e-17,4.272832757188114e-16
0.7,0.44,0.0,5.0,4.0,4.925e-05,0.00024255658859193504,1.208e-05,5.0261131028420554e-17,4.306732760066688e-16
0.72,0.44,0.0,5.0,4.0,5.417e-05,0.0002495953715600715,1.474e-05,5.193225793088545e-17,4.341110227774537e-16
0.74,0.44,0.0,5.0,4.0,5.923e-05,0.00025606032196297924,1.808e-05,5.3762539776442245e-17,4.3761243152547544e-16
0.76,0.44,0.0,5.0,4.0,6.44e-05,0.00026066093578080974,2.223e-05,5.573606107078175e-17,4.4117750225073387e-16
0.78,0.44,0.0,5.0,4.0,6.965e-05,0.0002642943317089862,2.727e-05,5.786873730821314e-17,4.448062349532291e-16
0.8,0.44,0.0,5.0,4.0,7.497e-05,0.0002675963866323219,3.328e-05,6.014465299442725e-17,4.484827141386519e-16
0.0,0.46,0.0,5.0,4.0,1.764e-11,6.310569483843542e-10,7.235e-12,2.563986133210434e-17,3.0269678626647576e-16
0.02,0.46,0.0,5.0,4.0,3.388e-11,1.099228960599018e-09,1.069e-11,2.5862678252432995e-17,3.0411326525999364e-16
0.04,0.46,0.0,5.0,4.0,6.571e-11,2.1868880701887498e-09,1.776e-11,2.610141066707084e-17,3.0557749073643906e-16
0.06,0.46,0.0,5.0,4.0,1.28e-10,4.272987093547473e-09,3.187e-11,2.634014308170868e-17,3.0704171621288453e-16
0.08,0.46,0.0,5.0,4.0,2.5e-10,8.36812006518395e-09,5.973e-11,2.659479099065571e-17,3.0850594168932995e-16
0.1,0.46,0.0,5.0,4.0,4.887e-10,1.636627372112662e-08,1.145e-10,2.6865354393911937e-17,3.0997016716577537e-16
0.12,0.46,0.0,5.0,4.0,9.553e-10,3.1974947361770445e-08,2.217e-10,2.7151833291477345e-17,3.1143439264222084e-16
0.14,0.46,0.0,5.0,4.0,1.867e-09,6.250464422086221e-08,4.315e-10,2.7454227683351946e-17,3.1288270262435704e-16
0.16,0.46,0.0,5.0,4.0,3.648e-09,1.2196141157648808e-07,8.413e-10,2.777253756953574e-17,3.143628435951117e-16
0.18,0.46,0.0,5.0,4.0,7.12e-09,2.376962504586166e-07,1.64e-09,2.810676295002872e-17,3.1592256203741226e-16
0.2,0.46,0.0,5.0,4.0,1.387e-08,4.607375142604627e-07,3.194e-09,2.8472819319140076e-17,3.176891819057323e-16
0.22,0.46,0.0,5.0,4.0,2.69e-08,8.86698060891941e-07,6.195e-09,2.8854791182560623e-17,3.198377736374729e-16
0.24,0.46,0.0,5.0,4.0,5.18e-08,1.6825898808294351e-06,1.193e-08,2.925267854029036e-17,3.227184781074362e-16
0.26,0.46,0.0,5.0,4.0,9.844e-08,3.1149905109324993e-06,2.267e-08,2.969831238094767e-17,3.2671326717904276e-16
0.28,0.46,0.0,5.0,4.0,1.831e-07,5.554067312295079e-06,4.218e-08,3.015986171591417e-17,3.3207678876123964e-16
0.3,0.46,0.0,5.0,4.0,3.299e-07,9.389955868929715e-06,7.598e-08,3.065324203949904e-17,3.3864988791093496e-16
0.32,0.46,0.0,5.0,4.0,5.7e-07,1.492378095279589e-05,1.311e-07,3.119436884601149e-17,3.4589143782161615e-16
0.34,0.46,0.0,5.0,4.0,9.389e-07,2.226776200040602e-05,2.151e-07,3.1751411146833125e-17,3.531170722379882e-16
0.36,0.46,0.0,5.0,4.0,1.472e-06,3.1307860421642514e-05,3.346e-07,3.237211542489151e-17,3.5991298830801215e-16
0.38,0.46,0.0,5.0,4.0,2.201e-06,4.181815302408866e-05,4.94e-07,3.3024650691568286e-17,3.66120031088596e-16
0.4,0.46,0.0,5.0,4.0,3.153e-06,5.357149541590371e-05,6.951e-07,3.372493244117262e-17,3.717859470626675e-16
0.42,0.46,0.0,5.0,4.0,4.35e-06,6.624738835686398e-05,9.376e-07,3.447296067370453e-17,3.769743982074633e-16
0.44,0.46,0.0,5.0,4.0,5.808e-06,7.96901535602471e-05,1.22e-06,3.525281989485482e-17,3.817967929831477e-16
0.46,0.46,0.0,5.0,4.0,7.541e-06,9.364275892442986e-05,1.539e-06,3.6096341093241866e-17,3.8631679336695756e-16
0.48,0.46,0.0,5.0,4.0,9.554e-06,0.00010763913138298985,1.894e-06,3.69557777859381e-17,3.905980613361296e-16
0.5,0.46,0.0,5.0,4.0,1.185e-05,0.00012215127666529102,2.283e-06,3.78629609615619e-17,3.9467242787928207e-16
0.52,0.46,0.0,5.0,4.0,1.444e-05,0.0001366556417154859,2.709e-06,3.87860596314949e-17,3.9857172398503353e-16
0.54,0.46,0.0,5.0,4.0,1.731e-05,0.0001502251945498781,3.174e-06,3.9756904784355455e-17,4.023277806420022e-16
0.56,0.46,0.0,5.0,4.0,2.045e-05,0.00016394358008500396,3.688e-06,4.0727749937216024e-17,4.0595651334449747e-16
0.58,0.46,0.0,5.0,4.0,2.387e-05,0.0001780004851101131,4.261e-06,4.1746341573004145e-17,4.094579220925192e-16
0.6,0.46,0.0,5.0,4.0,2.756e-05,0.00019055287626974297,4.912e-06,4.2780848703101464e-17,4.128797533689949e-16
0.62,0.46,0.0,5.0,4.0,3.149e-05,0.0002027872082085073,5.67e-06,4.386310231612636e-17,4.162060916796155e-16
0.64,0.46,0.0,5.0,4.0,3.567e-05,0.00021479748929380718,6.571e-06,4.497718691776963e-17,4.194846835073086e-16
0.66,0.46,0.0,5.0,4.0,4.007e-05,0.00022502083061023243,7.667e-06,4.6170848990958847e-17,4.2273144434638324e-16
0.68,0.46,0.0,5.0,4.0,4.467e-05,0.0002351183866628368,9.025e-06,4.7444088535694e-17,4.2596228969114873e-16
0.7,0.46,0.0,5.0,4.0,4.947e-05,0.00024450442033481707,1.073e-05,4.8828736540593495e-17,4.29177219541605e-16
0.72,0.46,0.0,5.0,4.0,5.444e-05,0.0002523619279918603,1.287e-05,5.030887751134812e-17,4.324239803806797e-16
0.74,0.46,0.0,5.0,4.0,5.956e-05,0.00025954626449292505,1.555e-05,5.193225793088545e-17,4.3571848770268187e-16
0.76,0.46,0.0,5.0,4.0,6.481e-05,0.00026495060922921803,1.889e-05,5.366704681058711e-17,4.390448260133025e-16
0.78,0.46,0.0,5.0,4.0,7.015e-05,0.00026914969538538404,2.3e-05,5.556099063338066e-17,4.424189108068507e-16
0.8,0.46,0.0,5.0,4.0,7.558e-05,0.00027384893439059597,2.795e-05,5.759817390495693e-17,4.458725730719448e-16
0.0,0.48,0.0,5.0,4.0,1.779e-11,6.354862654736464e-10,7.403e-12,2.5401128917466496e-17,3.024739693461471e-16
0.02,0.48,0.0,5.0,4.0,3.409e-11,1.1024517097039355e-09,1.07e-11,2.562394583779515e-17,3.03890448339665e-16
0.04,0.48,0.0,5.0,4.0,6.606e-11,2.1994477823945236e-09,1.748e-11,2.5830847263814614e-17,3.0533875832180125e-16
0.06,0.48,0.0,5.0,4.0,1.287e-10,4.293028301227842e-09,3.105e-11,2.6069579678452458e-17,3.0678706830393745e-16
0.08,0.48,0.0,5.0,4.0,2.512e-10,8.402907145491626e-09,5.787e-11,2.6308312093090302e-17,3.082512937803829e-16
0.1,0.48,0.0,5.0,4.0,4.909e-10,1.643212226832967e-08,1.106e-10,2.6562960002037332e-17,3.0969960376251913e-16
0.12,0.48,0.0,5.0,4.0,9.596e-10,3.214185026090289e-08,2.139e-10,2.6833523405293555e-17,3.1114791374465544e-16
0.14,0.48,0.0,5.0,4.0,1.876e-09,6.279127225339454e-08,4.16e-10,2.7120002302858967e-17,3.125803082324825e-16
0.16,0.48,0.0,5.0,4.0,3.665e-09,1.2255321297987614e-07,8.108e-10,2.742239669473357e-17,3.140445337089279e-16
0.18,0.48,0.0,5.0,4.0,7.153e-09,2.386427254294556e-07,1.581e-09,2.774070658091736e-17,3.155883366569193e-16
0.2,0.48,0.0,5.0,4.0,1.393e-08,4.628108149767186e-07,3.078e-09,2.807493196141034e-17,3.1732312553662093e-16
0.22,0.48,0.0,5.0,4.0,2.702e-08,8.90509946180774e-07,5.97e-09,2.84409883305217e-17,3.1945580177405236e-16
0.24,0.48,0.0,5.0,4.0,5.203e-08,1.6907721251271233e-06,1.15e-08,2.882296019394225e-17,3.223046752553973e-16
0.26,0.48,0.0,5.0,4.0,9.889e-08,3.12795285486255e-06,2.186e-08,2.9236763045981176e-17,3.2626763333838545e-16
0.28,0.48,0.0,5.0,4.0,1.839e-07,5.579545311506022e-06,4.068e-08,2.9666481392329294e-17,3.3159932393196396e-16
0.3,0.48,0.0,5.0,4.0,3.314e-07,9.432592349788312e-06,7.331e-08,3.012803072729579e-17,3.3814059209304086e-16
0.32,0.48,0.0,5.0,4.0,5.726e-07,1.4997767050180631e-05,1.266e-07,3.0637326545189857e-17,3.453503110151037e-16
0.34,0.48,0.0,5.0,4.0,9.432e-07,2.2349165097960472e-05,2.08e-07,3.116253785739311e-17,3.5252819894854816e-16
0.36,0.48,0.0,5.0,4.0,1.478e-06,3.141828999012494e-05,3.241e-07,3.1751411146833125e-17,3.5927636853564456e-16
0.38,0.48,0.0,5.0,4.0,2.21e-06,4.200007173272602e-05,4.794e-07,3.235619993058233e-17,3.6545158032761005e-16
0.4,0.48,0.0,5.0,4.0,3.166e-06,5.378337898883539e-05,6.758e-07,3.3024650691568286e-17,3.7108566531306317e-16
0.42,0.48,0.0,5.0,4.0,4.368e-06,6.65679754366201e-05,9.131e-07,3.3740847935481815e-17,3.762422854692406e-16
0.44,0.48,0.0,5.0,4.0,5.833e-06,7.999580142792935e-05,1.189e-06,3.448887616801372e-17,3.8103284925630664e-16
0.46,0.48,0.0,5.0,4.0,7.571e-06,9.389962045406522e-05,1.502e-06,3.52846508834732e-17,3.8550510315718895e-16
