vsg,vsd,vsb,fins,length,id,gm,gds,cdd,cgg
0.58,0.58,0.0,5.0,4.0,-2.422e-05,0.0001764560439688671,3.234e-06,9.183240216402361e-17,5.283625800764741e-16
0.6,0.58,0.0,5.0,4.0,-2.787e-05,0.00018867633885604715,3.756e-06,9.275550083395661e-17,5.329144114489023e-16
0.62,0.58,0.0,5.0,4.0,-3.177e-05,0.00020133860060693478,4.34e-06,9.374226148112636e-17,5.372752568896203e-16
0.64,0.58,0.0,5.0,4.0,-3.592e-05,0.00021346845711381487,4.994e-06,9.47608531169145e-17,5.414610318929372e-16
0.66,0.58,0.0,5.0,4.0,-4.03e-05,0.000224285967732988,5.73e-06,9.582719123563018e-17,5.454876519531622e-16
0.68,0.58,0.0,5.0,4.0,-4.489e-05,0.00023488687035181881,6.558e-06,9.694127583727345e-17,5.493869480589136e-16
0.7,0.58,0.0,5.0,4.0,-4.969e-05,0.0002446653484561303,7.495e-06,9.80712759332259e-17,5.531270892215731e-16
0.72,0.58,0.0,5.0,4.0,-5.467e-05,0.00025345053342002756,8.558e-06,9.923310701779676e-17,5.567558219240683e-16
0.74,0.58,0.0,5.0,4.0,-5.983e-05,0.00026253211706254455,9.769e-06,1.0041085359667678e-16,5.6025723067209e-16
0.76,0.58,0.0,5.0,4.0,-6.516e-05,0.00026991899432378787,1.116e-05,1.0162043116417517e-16,5.63615399971329e-16
0.78,0.58,0.0,5.0,4.0,-7.062e-05,0.00027629070323871075,1.275e-05,1.0284592422598277e-16,5.668780763047128e-16
0.8,0.58,0.0,5.0,4.0,-7.622e-05,0.00028375428051299754,1.459e-05,1.0410324827640875e-16,5.700452596722415e-16
0.0,0.6,0.0,5.0,4.0,-2.34e-11,8.587528889478705e-10,4.154e-12,8.018226032969687e-17,3.1838946365533667e-16
0.02,0.6,0.0,5.0,4.0,-4.547e-11,1.4898364329011208e-09,7.319e-12,8.032549977847959e-17,3.208404497789518e-16
0.04,0.6,0.0,5.0,4.0,-8.845e-11,2.945369117372118e-09,1.369e-11,8.04687392272623e-17,3.234187598570405e-16
0.06,0.6,0.0,5.0,4.0,-1.721e-10,5.7255293798325905e-09,2.622e-11,8.061197867604499e-17,3.2609256290098443e-16
0.08,0.6,0.0,5.0,4.0,-3.351e-10,1.1154559651327344e-08,5.071e-11,8.077113361913688e-17,3.2884594341647414e-16
0.1,0.6,0.0,5.0,4.0,-6.522e-10,2.1680063669335278e-08,9.844e-11,8.093028856222878e-17,3.316789014035099e-16
0.12,0.6,0.0,5.0,4.0,-1.269e-09,4.222742413101214e-08,1.913e-10,8.110535899962988e-17,3.345755213677824e-16
0.14,0.6,0.0,5.0,4.0,-2.47e-09,8.211355841050457e-08,3.72e-10,8.128042943703096e-17,3.375517188036008e-16
0.16,0.6,0.0,5.0,4.0,-4.802e-09,1.5933262272368173e-07,7.231e-10,8.147141536874123e-17,3.4067115568820197e-16
0.18,0.6,0.0,5.0,4.0,-9.322e-09,3.0847927722449983e-07,1.403e-09,8.167831679476069e-17,3.4402932498744095e-16
0.2,0.6,0.0,5.0,4.0,-1.805e-08,5.941828933957289e-07,2.717e-09,8.188521822078015e-17,3.479127055988832e-16
0.22,0.6,0.0,5.0,4.0,-3.477e-08,1.1324164834337322e-06,5.232e-09,8.210803514110881e-17,3.5275101586887687e-16
0.24,0.6,0.0,5.0,4.0,-6.636e-08,2.1234029957633125e-06,9.979e-09,8.234676755574664e-17,3.5926045304133535e-16
0.26,0.6,0.0,5.0,4.0,-1.247e-07,3.8646935763767425e-06,1.872e-08,8.25854999703845e-17,3.682845383146458e-16
0.28,0.6,0.0,5.0,4.0,-2.284e-07,6.7256162841069504e-06,3.422e-08,8.285606337364071e-17,3.803325675067023e-16
0.3,0.6,0.0,5.0,4.0,-4.036e-07,1.1070171545381577e-05,6.025e-08,8.314254227120612e-17,3.9505439974270264e-16
0.32,0.6,0.0,5.0,4.0,-6.823e-07,1.7081322782237206e-05,1.012e-07,8.344493666308073e-17,4.1114496448929323e-16
0.34,0.6,0.0,5.0,4.0,-1.098e-06,2.4767174597575667e-05,1.614e-07,8.376324654926452e-17,4.2707637429279196e-16
0.36,0.6,0.0,5.0,4.0,-1.683e-06,3.3957383634668995e-05,2.442e-07,8.411338742406668e-17,4.4184595301171983e-16
0.38,0.6,0.0,5.0,4.0,-2.465e-06,4.4455363005960544e-05,3.52e-07,8.451127478179644e-17,4.549921513111104e-16
0.4,0.6,0.0,5.0,4.0,-3.468e-06,5.597280762641574e-05,4.865e-07,8.492507763383535e-17,4.665149691909636e-16
0.42,0.6,0.0,5.0,4.0,-4.709e-06,6.825468905222113e-05,6.486e-07,8.538662696880184e-17,4.765735615943714e-16
0.44,0.6,0.0,5.0,4.0,-6.203e-06,8.125951832794148e-05,8.393e-07,8.588000729238672e-17,4.853907454416624e-16
0.46,0.6,0.0,5.0,4.0,-7.962e-06,9.465795907817564e-05,1.06e-06,8.642113409889918e-17,4.932052531474745e-16
0.48,0.6,0.0,5.0,4.0,-9.992e-06,0.00010845916640091907,1.311e-06,8.701000738833919e-17,5.001921551492087e-16
0.5,0.6,0.0,5.0,4.0,-1.23e-05,0.00012220541539826937,1.595e-06,8.763071166639758e-17,5.0651060638995695e-16
0.52,0.6,0.0,5.0,4.0,-1.488e-05,0.0001359192521662443,1.913e-06,8.829916242738353e-17,5.12303846318502e-16
0.54,0.6,0.0,5.0,4.0,-1.774e-05,0.00015011789657771462,2.27e-06,8.903127516560625e-17,5.176514524063896e-16
0.56,0.6,0.0,5.0,4.0,-2.088e-05,0.00016360835992049324,2.667e-06,8.979521889244736e-17,5.226648331137843e-16
0.58,0.6,0.0,5.0,4.0,-2.428e-05,0.00017644786213790744,3.108e-06,9.062282459652521e-17,5.273917349236136e-16
0.6,0.6,0.0,5.0,4.0,-2.794e-05,0.00018960019152787098,3.6e-06,9.149817678353063e-17,5.31879904318805e-16
0.62,0.6,0.0,5.0,4.0,-3.186e-05,0.00020215057014818117,4.147e-06,9.242127545346362e-17,5.361770877822863e-16
0.64,0.6,0.0,5.0,4.0,-3.602e-05,0.00021379632547577994,4.757e-06,9.339212060632419e-17,5.403151163026755e-16
0.66,0.6,0.0,5.0,4.0,-4.041e-05,0.00022516332634628006,5.437e-06,9.441071224211231e-17,5.442939898799729e-16
0.68,0.6,0.0,5.0,4.0,-4.502e-05,0.00023554916673549262,6.198e-06,9.547705036082801e-17,5.481296240084876e-16
0.7,0.6,0.0,5.0,4.0,-4.983e-05,0.00024563920510937314,7.052e-06,9.65752194681621e-17,5.518379341825287e-16
0.72,0.6,0.0,5.0,4.0,-5.484e-05,0.00025489281042342346,8.014e-06,9.770521956411455e-17,5.554189204020964e-16
0.74,0.6,0.0,5.0,4.0,-6.002e-05,0.0002632883507933274,9.101e-06,9.88511351543762e-17,5.588725826671905e-16
0.76,0.6,0.0,5.0,4.0,-6.537e-05,0.00027145298480088086,1.033e-05,1.0002888173325621e-16,5.621989209778111e-16
0.78,0.6,0.0,5.0,4.0,-7.087e-05,0.0002783981067983644,1.174e-05,1.0120662831213626e-16,5.654138508282674e-16
0.8,0.6,0.0,5.0,4.0,-7.65e-05,0.0002843407619668815,1.335e-05,1.0241620587963465e-16,5.685173722185594e-16
0.0,0.62,0.0,5.0,4.0,-2.349e-11,8.602421492157784e-10,4.359e-12,7.965704901749361e-17,3.1823030871224476e-16
0.02,0.62,0.0,5.0,4.0,-4.562e-11,1.494374002351602e-09,7.35e-12,7.980028846627632e-17,3.206812948358599e-16
0.04,0.62,0.0,5.0,4.0,-8.872e-11,2.952795982477162e-09,1.351e-11,7.992761242074984e-17,3.232436894196395e-16
0.06,0.62,0.0,5.0,4.0,-1.726e-10,5.7437927667871434e-09,2.573e-11,8.007085186953255e-17,3.259174924635833e-16
0.08,0.62,0.0,5.0,4.0,-3.361e-10,1.1183590861638903e-08,4.965e-11,8.021409131831526e-17,3.2865495748476386e-16
0.1,0.62,0.0,5.0,4.0,-6.541e-10,2.1755712715646494e-08,9.63e-11,8.037324626140715e-17,3.314879154717997e-16
0.12,0.62,0.0,5.0,4.0,-1.273e-09,4.234581677551646e-08,1.871e-10,8.054831669880823e-17,3.34368619941763e-16
0.14,0.62,0.0,5.0,4.0,-2.477e-09,8.232945101051363e-08,3.639e-10,8.070747164190013e-17,3.373448173775814e-16
0.16,0.62,0.0,5.0,4.0,-4.816e-09,1.5985090416787594e-07,7.071e-10,8.08984575736104e-17,3.4044833876787336e-16
0.18,0.62,0.0,5.0,4.0,-9.35e-09,3.093404191681972e-07,1.373e-09,8.107352801101148e-17,3.4380650806711235e-16
0.2,0.62,0.0,5.0,4.0,-1.81e-08,5.956208858592632e-07,2.657e-09,8.128042943703096e-17,3.4765805768993623e-16
0.22,0.62,0.0,5.0,4.0,-3.487e-08,1.1366050550009464e-06,5.116e-09,8.148733086305042e-17,3.524963679599298e-16
0.24,0.62,0.0,5.0,4.0,-6.656e-08,2.127709594787567e-06,9.759e-09,8.171014778337906e-17,3.589898896380791e-16
0.26,0.62,0.0,5.0,4.0,-1.25e-07,3.873284620730476e-06,1.831e-08,8.194888019801692e-17,3.6798214392277126e-16
0.28,0.62,0.0,5.0,4.0,-2.29e-07,6.7469575317037964e-06,3.347e-08,8.218761261265476e-17,3.799983421262093e-16
0.3,0.62,0.0,5.0,4.0,-4.048e-07,1.1111219518652563e-05,5.893e-08,8.245817601591098e-17,3.946883433735913e-16
0.32,0.62,0.0,5.0,4.0,-6.844e-07,1.7120777617520582e-05,9.9e-08,8.27446549134764e-17,4.107470771315635e-16
0.34,0.62,0.0,5.0,4.0,-1.101e-06,2.4838339347268013e-05,1.578e-07,8.3047049305351e-17,4.2664665594644386e-16
0.36,0.62,0.0,5.0,4.0,-1.688e-06,3.4068269800617204e-05,2.388e-07,8.338127468584397e-17,4.4138440367675336e-16
0.38,0.62,0.0,5.0,4.0,-2.472e-06,4.454060950434174e-05,3.442e-07,8.374733105495533e-17,4.544987709875256e-16
0.4,0.62,0.0,5.0,4.0,-3.477e-06,5.612101562718029e-05,4.755e-07,8.414521841268506e-17,4.659897578787604e-16
0.42,0.62,0.0,5.0,4.0,-4.722e-06,6.847661055078313e-05,6.336e-07,8.457493675903318e-17,4.760165192935497e-16
0.44,0.62,0.0,5.0,4.0,-6.22e-06,8.1423544172692e-05,8.191e-07,8.503648609399969e-17,4.848018721522225e-16
0.46,0.62,0.0,5.0,4.0,-7.983e-06,9.498005444097106e-05,1.033e-06,8.554578191189374e-17,4.92568633375107e-16
0.48,0.62,0.0,5.0,4.0,-1.002e-05,0.00010865655870438594,1.276e-06,8.60869087184062e-17,4.995237043882227e-16
0.5,0.62,0.0,5.0,4.0,-1.233e-05,0.00012244395122220367,1.55e-06,8.66757820078462e-17,5.057944091460435e-16
0.52,0.62,0.0,5.0,4.0,-1.492e-05,0.0001365679169676411,1.857e-06,8.72964862859046e-17,5.115399025916608e-16
0.54,0.62,0.0,5.0,4.0,-1.779e-05,0.00015028398010602628,2.198e-06,8.798085254119974e-17,5.168556776909301e-16
0.56,0.62,0.0,5.0,4.0,-2.093e-05,0.00016379576180705507,2.577e-06,8.869704978511328e-17,5.218053964210881e-16
0.58,0.62,0.0,5.0,4.0,-2.434e-05,0.00017703257186456423,2.997e-06,8.947690900626356e-17,5.264686362536806e-16
0.6,0.62,0.0,5.0,4.0,-2.801e-05,0.00019007354993349945,3.462e-06,9.028859921603224e-17,5.309090591659445e-16
0.62,0.62,0.0,5.0,4.0,-3.194e-05,0.00020267242679904946,3.977e-06,9.116395140303765e-17,5.35142580652189e-16
0.64,0.62,0.0,5.0,4.0,-3.611e-05,0.00021423554046670322,4.548e-06,9.208705007297065e-17,5.392169471953414e-16
0.66,0.62,0.0,5.0,4.0,-4.051e-05,0.00022588501053294382,5.182e-06,9.30578952258312e-17,5.431480742897112e-16
0.68,0.62,0.0,5.0,4.0,-4.514e-05,0.00023672321499792202,5.886e-06,9.407648686161934e-17,5.469359619352984e-16
0.7,0.62,0.0,5.0,4.0,-4.997e-05,0.0002462205262705772,6.672e-06,9.512690948602586e-17,5.505965256264119e-16
0.72,0.62,0.0,5.0,4.0,-5.499e-05,0.000255894279118572,7.55e-06,9.622507859335993e-17,5.541297653630521e-16
0.74,0.62,0.0,5.0,4.0,-6.02e-05,0.00026470115485153806,8.534e-06,9.73391631950032e-17,5.575515966395278e-16
0.76,0.62,0.0,5.0,4.0,-6.557e-05,0.0002722994982704764,9.643e-06,9.846916329095565e-17,5.608461039615299e-16
0.78,0.62,0.0,5.0,4.0,-7.109e-05,0.00027960005046416065,1.09e-05,9.963099437552649e-17,5.640132873290587e-16
0.8,0.62,0.0,5.0,4.0,-7.675e-05,0.0002861713143268172,1.232e-05,1.0079282546009732e-16,5.670690622364232e-16
0.0,0.64,0.0,5.0,4.0,-2.358e-11,8.668209751108799e-10,4.744e-12,7.914775319959956e-17,3.18087069263462e-16
0.02,0.64,0.0,5.0,4.0,-4.577e-11,1.4962108268140067e-09,7.503e-12,7.927507715407307e-17,3.205380553870772e-16
0.04,0.64,0.0,5.0,4.0,-8.899e-11,2.9656283455703814e-09,1.342e-11,7.94024011085466e-17,3.2308453447654754e-16
0.06,0.64,0.0,5.0,4.0,-1.732e-10,5.758122882741105e-09,2.531e-11,7.95456405573293e-17,3.257424220261822e-16
0.08,0.64,0.0,5.0,4.0,-3.37e-10,1.1207957673988793e-08,4.868e-11,7.968888000611201e-17,3.284798870473628e-16
0.1,0.64,0.0,5.0,4.0,-6.56e-10,2.1838960640828773e-08,9.431e-11,7.983211945489472e-17,3.3129692954008935e-16
0.12,0.64,0.0,5.0,4.0,-1.277e-09,4.245346627846133e-08,1.832e-10,7.99912743979866e-17,3.3417763401005265e-16
0.14,0.64,0.0,5.0,4.0,-2.484e-09,8.258072130589975e-08,3.561e-10,8.01504293410785e-17,3.3715383144587107e-16
0.16,0.64,0.0,5.0,4.0,-4.83e-09,1.602383778919984e-07,6.921e-10,8.032549977847959e-17,3.4024143734185387e-16
0.18,0.64,0.0,5.0,4.0,-9.377e-09,3.105398952582452e-07,1.343e-09,8.050057021588067e-17,3.4358369114678364e-16
0.2,0.64,0.0,5.0,4.0,-1.816e-08,5.973355478550746e-07,2.6e-09,8.069155614759094e-17,3.474352407696075e-16
0.22,0.64,0.0,5.0,4.0,-3.497e-08,1.1394985341324493e-06,5.007e-09,8.08984575736104e-17,3.522417200509828e-16
0.24,0.64,0.0,5.0,4.0,-6.676e-08,2.1354247437168707e-06,9.551e-09,8.110535899962988e-17,3.5871932623482287e-16
0.26,0.64,0.0,5.0,4.0,-1.254e-07,3.884532149086548e-06,1.792e-08,8.132817591995852e-17,3.676956650252058e-16
0.28,0.64,0.0,5.0,4.0,-2.297e-07,6.7692562773621305e-06,3.276e-08,8.156690833459636e-17,3.796959477343347e-16
0.3,0.64,0.0,5.0,4.0,-4.06e-07,1.1130781015675026e-05,5.768e-08,8.180564074923422e-17,3.9435411799309825e-16
0.32,0.64,0.0,5.0,4.0,-6.863e-07,1.7200280979916435e-05,9.691e-08,8.207620415249044e-17,4.1036510526814294e-16
0.34,0.64,0.0,5.0,4.0,-1.105e-06,2.492071229650581e-05,1.545e-07,8.236268305005584e-17,4.262487685887141e-16
0.36,0.64,0.0,5.0,4.0,-1.693e-06,3.412425860922207e-05,2.338e-07,8.268099293623963e-17,4.409387698360961e-16
0.38,0.64,0.0,5.0,4.0,-2.479e-06,4.468436548893898e-05,3.37e-07,8.30311338110418e-17,4.540372216525591e-16
0.4,0.64,0.0,5.0,4.0,-3.487e-06,5.62399227199495e-05,4.653e-07,8.339719018015316e-17,4.654963775551755e-16
0.42,0.64,0.0,5.0,4.0,-4.734e-06,6.860726627522858e-05,6.196e-07,8.37950775378829e-17,4.754913079813466e-16
0.44,0.64,0.0,5.0,4.0,-6.236e-06,8.168205426225751e-05,8.005e-07,8.422479588423102e-17,4.842448298514009e-16
0.46,0.64,0.0,5.0,4.0,-8.003e-06,9.501511787754443e-05,1.008e-06,8.47022607135067e-17,4.919797600856669e-16
0.48,0.64,0.0,5.0,4.0,-1.004e-05,0.00010885819566973074,1.244e-06,8.521155653140077e-17,4.988870846158551e-16
0.5,0.64,0.0,5.0,4.0,-1.236e-05,0.0001231025002447322,1.51e-06,8.57526833379132e-17,5.051259583850575e-16
0.52,0.64,0.0,5.0,4.0,-1.496e-05,0.00013673128230977472,1.805e-06,8.634155662735322e-17,5.1082370534774735e-16
0.54,0.64,0.0,5.0,4.0,-1.783e-05,0.00015047237051616348,2.134e-06,8.69781763997208e-17,5.160917339640891e-16
0.56,0.64,0.0,5.0,4.0,-2.098e-05,0.00016437923562556944,2.497e-06,8.766254265501595e-17,5.209937062113194e-16
0.58,0.64,0.0,5.0,4.0,-2.44e-05,0.0001775098853791687,2.898e-06,8.837873989892949e-17,5.256091995609844e-16
0.6,0.64,0.0,5.0,4.0,-2.808e-05,0.00019058082205656717,3.34e-06,8.914268362577059e-17,5.299859604960115e-16
0.62,0.64,0.0,5.0,4.0,-3.202e-05,0.00020316602479215386,3.827e-06,8.997028932984844e-17,5.341717354993284e-16
0.64,0.64,0.0,5.0,4.0,-3.62e-05,0.00021475387637119562,4.364e-06,9.084564151685387e-17,5.381824400652441e-16
0.66,0.64,0.0,5.0,4.0,-4.061e-05,0.0002263180689218628,4.958e-06,9.175282469247767e-17,5.420499051823772e-16
0.68,0.64,0.0,5.0,4.0,-4.525e-05,0.00023747304633895284,5.614e-06,9.272366984533823e-17,5.457900463450368e-16
0.7,0.64,0.0,5.0,4.0,-5.01e-05,0.00024728814251754726,6.341e-06,9.372634598681717e-17,5.494028635532228e-16
0.72,0.64,0.0,5.0,4.0,-5.514e-05,0.00025687358198846097,7.149e-06,9.477676861122369e-17,5.529042723012445e-16
0.74,0.64,0.0,5.0,4.0,-6.037e-05,0.0002657163271249858,8.049e-06,9.585902222424856e-17,5.562783570947927e-16
0.76,0.64,0.0,5.0,4.0,-6.576e-05,0.00027325950630680793,9.054e-06,9.697310682589183e-17,5.595251179338673e-16
0.78,0.64,0.0,5.0,4.0,-7.13e-05,0.0002807452468465906,1.018e-05,9.810310692184429e-17,5.626763858070868e-16
0.8,0.64,0.0,5.0,4.0,-7.699e-05,0.0002881088071880111,1.145e-05,9.924902251210595e-17,5.657003297258328e-16
0.0,0.66,0.0,5.0,4.0,-2.368e-11,8.681323461648522e-10,5.403e-12,7.865437287601467e-17,3.1794382981467936e-16
0.02,0.66,0.0,5.0,4.0,-4.592e-11,1.5002001211335776e-09,7.846e-12,7.876578133617901e-17,3.203789004439853e-16
0.04,0.66,0.0,5.0,4.0,-8.926e-11,2.973901360136031e-09,1.347e-11,7.889310529065252e-17,3.229412950277649e-16
0.06,0.66,0.0,5.0,4.0,-1.737e-10,5.773549546182925e-09,2.499e-11,7.902042924512604e-17,3.2558326708309033e-16
0.08,0.66,0.0,5.0,4.0,-3.38e-10,1.1247489628890608e-08,4.78e-11,7.916366869390874e-17,3.2832073210427093e-16
0.1,0.66,0.0,5.0,4.0,-6.579e-10,2.1875403352170903e-08,9.244e-11,7.930690814269145e-17,3.3112185910268823e-16
0.12,0.66,0.0,5.0,4.0,-1.28e-09,4.256826367849111e-08,1.795e-10,7.945014759147415e-17,3.3400256357265153e-16
0.14,0.66,0.0,5.0,4.0,-2.491e-09,8.285020121877554e-08,3.488e-10,7.960930253456605e-17,3.3696284551416084e-16
0.16,0.66,0.0,5.0,4.0,-4.844e-09,1.606957450087185e-07,6.778e-10,7.976845747765795e-17,3.400345359158344e-16
0.18,0.66,0.0,5.0,4.0,-9.403e-09,3.112913075995674e-07,1.315e-09,7.994352791505903e-17,3.4337678972076425e-16
0.2,0.66,0.0,5.0,4.0,-1.821e-08,5.992733730555852e-07,2.546e-09,8.01185983524601e-17,3.4721242384927887e-16
0.22,0.66,0.0,5.0,4.0,-3.507e-08,1.142096542431256e-06,4.904e-09,8.03095842841704e-17,3.5201890313065416e-16
0.24,0.66,0.0,5.0,4.0,-6.694e-08,2.1425994544548685e-06,9.354e-09,8.051648571018986e-17,3.584805938201851e-16
0.26,0.66,0.0,5.0,4.0,-1.258e-07,3.898237301841813e-06,1.755e-08,8.072338713620931e-17,3.674251016219496e-16
0.28,0.66,0.0,5.0,4.0,-2.304e-07,6.785259352398305e-06,3.209e-08,8.094620405653798e-17,3.793935533424601e-16
0.3,0.66,0.0,5.0,4.0,-4.071e-07,1.115807638841371e-05,5.651e-08,8.118493647117582e-17,3.9401989261260527e-16
0.32,0.66,0.0,5.0,4.0,-6.882e-07,1.725510442994966e-05,9.494e-08,8.143958438012286e-17,4.100149643933408e-16
0.34,0.66,0.0,5.0,4.0,-1.108e-06,2.495910308357404e-05,1.514e-07,8.171014778337906e-17,4.2585088123098436e-16
0.36,0.66,0.0,5.0,4.0,-1.697e-06,3.423094014712038e-05,2.291e-07,8.201254217525367e-17,4.4052496698405716e-16
0.38,0.66,0.0,5.0,4.0,-2.486e-06,4.481921247816928e-05,3.302e-07,8.233085206143746e-17,4.535915878119017e-16
0.4,0.66,0.0,5.0,4.0,-3.496e-06,5.634381314500799e-05,4.558e-07,8.268099293623963e-17,4.650189127258999e-16
0.42,0.66,0.0,5.0,4.0,-4.746e-06,6.88069377460044e-05,6.067e-07,8.3047049305351e-17,4.749820121634524e-16
0.44,0.66,0.0,5.0,4.0,-6.252e-06,8.18294378739804e-05,7.832e-07,8.346085215738992e-17,4.837196185391975e-16
0.46,0.66,0.0,5.0,4.0,-8.023e-06,9.542611236047531e-05,9.858e-07,8.390648599804723e-17,4.914227177848453e-16
0.48,0.66,0.0,5.0,4.0,-1.007e-05,0.00010916643332508158,1.215e-06,8.438395082732291e-17,4.982982113264151e-16
0.5,0.66,0.0,5.0,4.0,-1.239e-05,0.00012295831465968006,1.472e-06,8.489324664521698e-17,5.045052541069991e-16
0.52,0.66,0.0,5.0,4.0,-1.499e-05,0.00013700058859704274,1.758e-06,8.543437345172943e-17,5.101552545867614e-16
0.54,0.66,0.0,5.0,4.0,-1.787e-05,0.00015103933095215205,2.075e-06,8.603916223547862e-17,5.153755367201755e-16
0.56,0.66,0.0,5.0,4.0,-2.103e-05,0.00016484168679314212,2.424e-06,8.665986651353702e-17,5.202297624844783e-16
0.58,0.66,0.0,5.0,4.0,-2.446e-05,0.0001780931202728688,2.808e-06,8.734423276883216e-17,5.247975093512158e-16
0.6,0.66,0.0,5.0,4.0,-2.815e-05,0.0001907850305129814,3.23e-06,8.80604300127457e-17,5.291265238033153e-16
0.62,0.66,0.0,5.0,4.0,-3.209e-05,0.00020326635687400435,3.693e-06,8.88243737395868e-17,5.332486368293953e-16
0.64,0.66,0.0,5.0,4.0,-3.628e-05,0.0002156491411897796,4.201e-06,8.965197944366465e-17,5.372115949123835e-16
0.66,0.66,0.0,5.0,4.0,-4.071e-05,0.00022713587596325506,4.76e-06,9.051141613636088e-17,5.410313135465891e-16
0.68,0.66,0.0,5.0,4.0,-4.536e-05,0.00023780615255360006,5.375e-06,9.141859931198469e-17,5.447077927320118e-16
0.7,0.66,0.0,5.0,4.0,-5.022e-05,0.0002481387122199843,6.052e-06,9.238944446484525e-17,5.482728634572703e-16
0.72,0.66,0.0,5.0,4.0,-5.528e-05,0.0002576377961628801,6.8e-06,9.339212060632419e-17,5.517106102280552e-16
0.74,0.66,0.0,5.0,4.0,-6.052e-05,0.0002663089007249184,7.629e-06,9.442662773642152e-17,5.550369485386758e-16
0.76,0.66,0.0,5.0,4.0,-6.593e-05,0.0002746257993350457,8.549e-06,9.55088813494464e-17,5.582677938834412e-16
0.78,0.66,0.0,5.0,4.0,-7.15e-05,0.0002821866995312766,9.573e-06,9.660705045678047e-17,5.613713152737333e-16
0.8,0.66,0.0,5.0,4.0,-7.721e-05,0.0002885080237845691,1.072e-05,9.772113505842375e-17,5.643634282038609e-16
0.0,0.68,0.0,5.0,4.0,-2.38e-11,8.681730577542507e-10,6.476e-12,7.816099255242981e-17,3.178005903658966e-16
0.02,0.68,0.0,5.0,4.0,-4.608e-11,1.504098360899379e-09,8.477e-12,7.827240101259413e-17,3.2023566099520266e-16
0.04,0.68,0.0,5.0,4.0,-8.953e-11,2.9808568846104563e-09,1.372e-11,7.839972496706765e-17,3.2278214008467293e-16
0.06,0.68,0.0,5.0,4.0,-1.742e-10,5.792837224543446e-09,2.483e-11,7.852704892154116e-17,3.2542411213999846e-16
0.08,0.68,0.0,5.0,4.0,-3.39e-10,1.1272890605395823e-08,4.706e-11,7.865437287601467e-17,3.28161577161179e-16
0.1,0.68,0.0,5.0,4.0,-6.597e-10,2.194955705832567e-08,9.072e-11,7.87816968304882e-17,3.3096270415959637e-16
0.12,0.68,0.0,5.0,4.0,-1.284e-09,4.2696267917426914e-08,1.759e-10,7.89249362792709e-17,3.338274931352505e-16
0.14,0.68,0.0,5.0,4.0,-2.498e-09,8.304409468506932e-08,3.418e-10,7.90840912223628e-17,3.3677185958245056e-16
0.16,0.68,0.0,5.0,4.0,-4.857e-09,1.6114241540135192e-07,6.642e-10,7.92432461654547e-17,3.3984354998412414e-16
0.18,0.68,0.0,5.0,4.0,-9.429e-09,3.12161053203703e-07,1.289e-09,7.94024011085466e-17,3.431858037890539e-16
0.2,0.68,0.0,5.0,4.0,-1.826e-08,6.008984817686954e-07,2.495e-09,7.957747154594768e-17,3.470055224232594e-16
0.22,0.68,0.0,5.0,4.0,-3.517e-08,1.1458275242981607e-06,4.805e-09,7.975254198334875e-17,3.5179608621032546e-16
0.24,0.68,0.0,5.0,4.0,-6.713e-08,2.1470501777934036e-06,9.166e-09,7.994352791505903e-17,3.5824186140554724e-16
0.26,0.68,0.0,5.0,4.0,-1.261e-07,3.906709438638746e-06,1.72e-08,8.01345138467693e-17,3.6717045371300255e-16
0.28,0.68,0.0,5.0,4.0,-2.31e-07,6.80843130430565e-06,3.145e-08,8.035733076709796e-17,3.791229899392039e-16
0.3,0.68,0.0,5.0,4.0,-4.083e-07,1.119191283677653e-05,5.538e-08,8.058014768742661e-17,3.9371749822073076e-16
0.32,0.68,0.0,5.0,4.0,-6.901e-07,1.7291590692603274e-05,9.307e-08,8.081888010206447e-17,4.096648235185386e-16
0.34,0.68,0.0,5.0,4.0,-1.111e-06,2.504935364869295e-05,1.484e-07,8.107352801101148e-17,4.25484824861873e-16
0.36,0.68,0.0,5.0,4.0,-1.702e-06,3.429839551182261e-05,2.246e-07,8.134409141426771e-17,4.401270796263274e-16
0.38,0.68,0.0,5.0,4.0,-2.492e-06,4.4909184542372804e-05,3.237e-07,8.164648580614232e-17,4.531618694655536e-16
0.4,0.68,0.0,5.0,4.0,-3.505e-06,5.6516509603611506e-05,4.469e-07,8.198071118663529e-17,4.645732788852425e-16
0.42,0.68,0.0,5.0,4.0,-4.758e-06,6.89260996871457e-05,5.946e-07,8.233085206143746e-17,4.745045473341768e-16
0.44,0.68,0.0,5.0,4.0,-6.267e-06,8.208017381104933e-05,7.671e-07,8.272873941916721e-17,4.832103227213034e-16
0.46,0.68,0.0,5.0,4.0,-8.043e-06,9.550380627045873e-05,9.649e-07,8.314254227120612e-17,4.90897506472642e-16
0.48,0.68,0.0,5.0,4.0,-1.009e-05,0.00010935524238904517,1.188e-06,8.358817611186343e-17,4.977411690255936e-16
0.5,0.68,0.0,5.0,4.0,-1.242e-05,0.00012362558489444905,1.438e-06,8.406564094113913e-17,5.039004653232498e-16
0.52,0.68,0.0,5.0,4.0,-1.503e-05,0.00013714189699159213,1.716e-06,8.457493675903318e-17,5.095186348143937e-16
0.54,0.68,0.0,5.0,4.0,-1.791e-05,0.00015130722794038244,2.021e-06,8.513197905985483e-17,5.147070859591896e-16
0.56,0.68,0.0,5.0,4.0,-2.108e-05,0.00016512879044568133,2.358e-06,8.572085234929483e-17,5.195135652405648e-16
